rank,layer_idx,head_idx,importance_score
183,24,18,16.326890
184,27,20,16.318480
185,2,8,16.301127
186,6,16,16.299972
187,17,4,16.298297
188,24,31,16.288696
189,12,2,16.287972
190,7,20,16.267321
191,6,12,16.248203
192,15,28,16.244488
193,7,17,16.214440
194,26,12,16.196480
195,3,18,16.180160
196,27,13,16.172014
197,24,27,16.168373
198,1,23,16.166452
199,2,25,16.165495
200,4,17,16.163196
201,24,28,16.150994
202,16,22,16.147408
203,10,11,16.140881
204,31,12,16.138016
205,4,15,16.121395
206,1,3,16.121246
207,17,3,16.120623
208,21,28,16.120237
209,13,24,16.118022
210,5,10,16.091890
211,21,9,16.090503
212,2,13,16.065560
213,3,5,16.060220
214,22,0,16.058722
215,15,3,16.043840
216,31,3,16.034233
217,24,21,16.031015
218,21,30,16.026000
219,25,1,16.022117
220,28,12,16.019874
221,1,15,16.005496
222,10,9,15.990265
223,5,8,15.974712
224,3,16,15.968313
225,24,25,15.965800
226,27,9,15.952532
227,24,16,15.943760
228,4,27,15.939463
229,23,29,15.930078
230,6,8,15.924175
231,3,17,15.908078
232,18,18,15.904757
233,26,14,15.902166
234,12,16,15.894522
235,22,17,15.894319
236,23,5,15.883006
237,5,31,15.882385
238,3,24,15.877712
239,4,16,15.855390
240,19,22,15.844028
241,16,23,15.840248
242,17,17,15.831119
243,12,18,15.829115
244,3,15,15.828026
245,31,15,15.821546
246,31,26,15.818904
247,27,23,15.817077
248,26,17,15.800682
249,15,5,15.799757
250,1,1,15.792356
251,2,20,15.785821
252,15,4,15.785007
253,28,31,15.774704
254,4,2,15.768133
255,26,15,15.765247
256,3,3,15.759713
257,1,0,15.758902
258,18,26,15.758158
259,7,11,15.757675
260,11,19,15.753869
261,16,17,15.752450
262,6,10,15.745112
263,12,17,15.739380
264,20,23,15.730419
265,3,26,15.725968
266,4,20,15.713869
267,31,0,15.708576
268,28,7,15.694570
269,31,13,15.684129
270,20,7,15.679263
271,0,18,15.676064
272,31,31,15.671409
273,23,6,15.665560
274,5,9,15.662393
275,22,1,15.656804
276,29,16,15.651855
277,1,27,15.649040
278,2,26,15.643035
279,19,30,15.641252
280,2,17,15.637703
281,22,3,15.621325
282,18,15,15.612917
283,21,14,15.606840
284,6,31,15.591355
285,15,27,15.591200
286,31,2,15.586782
287,23,16,15.585574
288,27,10,15.565499
289,23,0,15.561691
290,15,29,15.547811
291,15,31,15.536710
292,6,6,15.534424
293,26,3,15.530637
294,2,9,15.530311
295,17,14,15.524164
296,3,2,15.523502
297,7,27,15.523428
298,24,24,15.510659
299,5,12,15.492401
300,12,28,15.491784
301,3,21,15.484624
302,19,21,15.475430
303,4,31,15.467329
304,5,11,15.462454
305,30,3,15.460081
306,2,11,15.452708
307,24,12,15.439462
308,25,0,15.426688
309,22,2,15.426288
310,11,16,15.422870
311,5,17,15.419410
312,1,29,15.413522
313,26,21,15.413243
314,3,6,15.412571
315,12,13,15.407103
316,30,24,15.387429
317,27,12,15.383203
318,25,3,15.382902
319,23,23,15.373339
320,28,4,15.363124
321,29,20,15.355255
322,21,21,15.354066
323,24,15,15.347307
324,8,23,15.339190
325,6,19,15.334983
326,5,28,15.334409
327,12,29,15.329270
328,31,9,15.327326
329,18,7,15.324521
330,29,29,15.322207
331,24,19,15.312349
332,2,27,15.308669
333,4,7,15.308606
334,3,7,15.306903
335,29,21,15.304027
336,29,22,15.301607
337,17,7,15.297050
338,31,10,15.289966
339,30,31,15.267448
340,5,13,15.260579
341,30,20,15.260184
342,31,29,15.258795
343,2,28,15.256144
344,4,21,15.255831
345,18,0,15.252698
346,16,21,15.249779
347,5,29,15.248668
348,29,31,15.245297
349,28,24,15.236955
350,19,26,15.236531
351,6,17,15.215195
352,15,6,15.206372
353,19,12,15.193942
354,16,4,15.193486
355,1,11,15.185785
356,26,30,15.179869
357,7,19,15.178605
358,28,16,15.174397
359,16,3,15.172421
360,20,21,15.171447
361,5,30,15.166999
362,3,11,15.163690
363,7,0,15.153006
364,2,30,15.147002
365,10,13,15.141031
366,25,19,15.129055
367,2,31,15.126156
368,17,12,15.121285
369,4,22,15.120734
370,10,25,15.119202
371,9,27,15.105074
372,21,19,15.103408
373,11,8,15.098234
374,4,4,15.097952
375,7,10,15.096675
376,24,23,15.081140
377,2,2,15.070711
378,29,18,15.062920
379,13,31,15.038050
380,30,9,15.036098
381,4,18,15.029099
382,25,21,15.021100
383,4,6,15.012241
384,29,9,15.004715
385,12,23,14.995277
386,10,2,14.994853
387,30,13,14.993493
388,2,29,14.983590
389,29,24,14.974607
390,5,0,14.963403
391,27,7,14.962123
392,28,25,14.959519
393,25,8,14.945021
394,24,7,14.944102
395,26,9,14.935700
396,22,30,14.931403
397,6,27,14.928697
398,26,13,14.926659
399,5,15,14.926232
400,31,27,14.924712
401,0,23,14.919070
402,30,11,14.901843
403,5,3,14.899034
404,20,9,14.896027
405,12,24,14.886243
406,19,10,14.878497
407,10,29,14.863007
408,27,21,14.854279
409,26,23,14.846647
410,11,10,14.845646
411,6,14,14.844532
412,21,0,14.832332
413,16,14,14.813283
414,25,31,14.812482
415,10,16,14.798514
416,30,25,14.759820
417,10,12,14.748395
418,7,9,14.747779
419,28,14,14.744090
420,27,8,14.743360
421,18,25,14.742598
422,10,31,14.741368
423,23,4,14.738835
424,17,10,14.729487
425,5,18,14.727885
426,27,5,14.724611
427,15,25,14.724437
428,29,25,14.721553
429,0,14,14.720102
430,2,24,14.714007
431,16,8,14.709567
432,2,0,14.700730
433,8,21,14.698816
434,19,9,14.689075
435,3,10,14.685662
436,9,15,14.684982
437,7,23,14.683521
438,15,17,14.682170
439,17,16,14.679643
440,13,30,14.670078
441,5,2,14.651263
442,23,7,14.639458
443,20,20,14.632012
444,18,17,14.631756
445,30,27,14.629324
446,19,13,14.625327
447,25,18,14.620598
448,28,10,14.618599
449,5,14,14.617974
450,4,8,14.617472
451,25,24,14.602307
452,24,5,14.590105
453,31,1,14.587418
454,4,11,14.583514
455,19,15,14.580841
456,26,1,14.577675
457,16,13,14.565002
458,25,28,14.563715
459,10,15,14.560787
460,10,8,14.544187
461,12,3,14.543393
462,26,22,14.536066
463,25,2,14.533651
464,20,10,14.533551
465,7,12,14.525193
466,25,29,14.523988
467,29,23,14.517582
468,6,7,14.517071
469,18,30,14.516502
470,5,22,14.507789
471,3,20,14.496836
472,15,26,14.492399
473,6,23,14.482172
474,25,11,14.476484
475,9,9,14.470838
476,28,30,14.466494
477,28,19,14.465915
478,6,18,14.464407
479,15,11,14.462971
480,12,22,14.459698
481,30,26,14.456592
482,21,20,14.455111
483,7,16,14.451014
484,23,27,14.448520
485,15,8,14.444051
486,22,24,14.440664
487,12,26,14.435978
488,10,27,14.429539
489,22,15,14.429308
490,17,0,14.428745
491,3,9,14.427832
492,7,4,14.423318
493,14,23,14.407060
494,30,16,14.406259
495,6,29,14.406106
496,3,30,14.404343
497,6,11,14.397434
498,22,11,14.384469
499,14,17,14.382756
500,27,15,14.374523
501,3,8,14.362007
502,30,12,14.361047
503,3,1,14.340966
504,26,0,14.336064
505,22,7,14.329537
506,11,17,14.316350
507,30,1,14.313090
508,5,24,14.309542
509,29,30,14.302883
510,9,10,14.300743
511,19,18,14.298626
512,12,25,14.295860
513,17,2,14.272178
514,25,10,14.271328
515,5,6,14.262792
516,7,29,14.261092
517,22,13,14.260380
518,1,14,14.253451
519,28,6,14.247666
520,6,4,14.241222
521,11,9,14.226256
522,19,4,14.219047
523,18,12,14.214240
524,5,1,14.213836
525,17,29,14.207318
526,7,25,14.203547
527,21,2,14.200084
528,7,3,14.167419
529,3,23,14.165469
530,21,12,14.158488
531,13,28,14.147748
532,19,17,14.143732
533,16,9,14.139419
534,26,11,14.136681
535,19,28,14.130459
536,2,4,14.127878
537,0,9,14.126366
538,12,21,14.120770
539,19,2,14.119939
540,13,27,14.117168
541,19,3,14.111430
542,16,10,14.111252
543,26,29,14.109296
544,20,1,14.094434
545,10,4,14.093941
546,3,28,14.088090
547,19,27,14.079762
548,6,1,14.064356
549,20,27,14.060964
550,3,25,14.060921
551,17,9,14.057566
552,28,29,14.040981
553,4,3,14.040609
554,7,14,14.033004
555,18,13,14.027069
556,19,19,14.024201
557,18,4,14.011913
558,11,30,14.007602
559,10,10,14.006515
560,21,15,14.001380
561,30,2,14.001358
562,28,1,13.997074
563,6,22,13.985794
564,1,25,13.984063
565,5,5,13.983452
566,1,28,13.981469
567,7,18,13.979521
568,15,24,13.968415
569,18,11,13.968113
570,14,19,13.967267
571,19,16,13.966866
572,5,19,13.964277
573,15,13,13.944714
574,30,0,13.937542
575,18,10,13.925473
576,25,9,13.916959
577,3,27,13.916812
578,4,26,13.911747
579,23,20,13.895333
580,23,22,13.886416
581,3,14,13.881403
582,2,14,13.881064
583,28,17,13.878974
584,3,31,13.872094
585,26,19,13.867315
586,6,28,13.863639
587,29,10,13.860522
588,19,1,13.853258
589,4,28,13.852617
590,21,16,13.850486
591,22,6,13.845771
592,25,16,13.844491
593,29,6,13.841612
594,0,19,13.838234
595,8,0,13.834627
596,6,0,13.833549
597,14,21,13.829358
598,3,0,13.823536
599,2,15,13.816551
600,5,27,13.816134
601,13,7,13.813977
602,8,24,13.813659
603,29,1,13.801016
604,20,13,13.799887
605,16,18,13.799362
606,28,20,13.791389
607,22,5,13.790549
608,10,7,13.786904
609,23,25,13.775390
610,25,30,13.760574
611,16,12,13.753676
612,12,31,13.750304
613,8,25,13.749698
614,21,26,13.747899
615,3,22,13.747895
616,11,0,13.742865
617,28,0,13.739172
618,12,9,13.738123
619,10,18,13.736127
620,21,17,13.731835
621,29,0,13.731526
622,28,23,13.727288
623,30,30,13.722975
624,21,22,13.718424
625,7,13,13.717075
626,11,18,13.708513
627,16,15,13.692206
628,4,1,13.688903
629,26,16,13.687217
630,14,24,13.681586
631,4,29,13.680422
632,1,10,13.675078
633,0,15,13.672288
634,3,12,13.670815
635,28,15,13.669231
636,12,14,13.668245
637,16,7,13.664281
638,21,11,13.659574
639,9,5,13.653586
640,9,8,13.636367
641,21,18,13.632093
642,9,26,13.630754
643,2,1,13.630105
644,15,14,13.628014
645,9,20,13.626026
646,11,12,13.625793
647,23,8,13.622167
648,15,9,13.620768
649,28,18,13.608563
650,7,30,13.600834
651,12,27,13.597521
652,7,8,13.596920
653,26,10,13.594071
654,27,11,13.592884
655,1,31,13.582508
656,17,21,13.576923
657,9,25,13.573216
658,29,11,13.567690
659,22,27,13.552304
660,19,0,13.550152
661,23,17,13.547652
662,19,31,13.544482
663,29,19,13.533601
664,8,3,13.531721
665,21,25,13.531481
666,11,23,13.529847
667,22,10,13.520939
668,4,30,13.513931
669,28,28,13.512225
670,8,8,13.509648
671,16,11,13.509494
672,31,8,13.509188
673,28,8,13.501315
674,28,11,13.497705
675,12,20,13.494012
676,28,3,13.487693
677,29,7,13.448773
678,11,11,13.448086
679,18,24,13.447889
680,9,6,13.424719
681,0,30,13.421469
682,13,21,13.421357
683,22,8,13.405640
684,30,15,13.404931
685,19,24,13.391907
686,29,17,13.389099
687,25,25,13.384219
688,18,27,13.379619
689,13,6,13.375391
690,29,4,13.370774
691,11,21,13.368297
692,18,21,13.359313
693,7,28,13.352886
694,25,17,13.350778
695,17,31,13.349696
696,18,3,13.336226
697,29,28,13.326839
698,20,6,13.325394
699,9,13,13.323758
700,10,26,13.307861
701,29,15,13.302179
702,5,26,13.302143
703,14,18,13.291898
704,26,8,13.289598
705,26,6,13.286459
706,7,22,13.285346
707,11,14,13.285016
708,3,19,13.280894
709,16,6,13.274494
710,26,28,13.274217
711,7,15,13.270549
712,8,19,13.263844
713,9,22,13.250050
714,23,11,13.236680
715,29,3,13.234392
716,6,2,13.233921
717,23,2,13.232136
718,24,4,13.229660
719,24,26,13.226156
720,2,3,13.225335
721,19,25,13.220175
722,1,8,13.219724
723,18,1,13.215074
724,8,12,13.211955
725,16,19,13.203646
726,18,2,13.200083
727,30,14,13.198482
728,23,9,13.189532
729,18,8,13.184454
730,20,24,13.179136
731,23,14,13.173945
732,29,2,13.173229
733,8,13,13.151780
734,0,4,13.148002
735,14,29,13.141077
736,6,25,13.127519
737,17,26,13.125717
738,12,30,13.122570
739,9,4,13.120128
740,8,14,13.103159
741,10,20,13.089519
742,30,6,13.086772
743,14,25,13.082907
744,9,16,13.081943
745,8,7,13.075781
746,20,4,13.070503
747,13,26,13.068312
748,21,13,13.064484
749,17,28,13.053672
750,21,24,13.051692
751,28,2,13.047769
752,19,5,13.045663
753,20,15,13.044642
754,23,26,13.036996
755,22,29,13.035237
756,19,6,13.034352
757,22,18,13.031750
758,20,2,13.020512
759,18,16,13.020064
760,25,27,13.018021
761,28,21,13.008651
762,23,19,13.004084
763,11,28,12.991672
764,10,1,12.983736
765,25,26,12.981520
766,8,15,12.978083
767,7,24,12.977011
768,24,1,12.971946
769,17,1,12.968741
770,9,29,12.955689
771,21,1,12.951560
772,9,31,12.945899
773,22,12,12.944953
774,17,6,12.941399
775,27,30,12.941255
776,13,20,12.940069
777,4,0,12.939378
778,26,18,12.932930
779,20,30,12.926644
780,7,31,12.921919
781,27,25,12.907444
782,26,27,12.890382
783,24,14,12.889283
784,13,25,12.889067
785,3,29,12.884720
786,22,14,12.884412
787,18,5,12.881470
788,22,28,12.877263
789,18,28,12.876255
790,20,26,12.864270
791,24,8,12.862361
792,9,19,12.846613
793,20,22,12.836805
794,4,5,12.836398
795,16,1,12.833062
796,20,3,12.827366
797,26,2,12.825252
798,16,5,12.818847
799,19,29,12.815436
800,22,9,12.809555
801,0,5,12.801927
802,0,21,12.801790
803,24,3,12.782162
804,11,4,12.776834
805,6,20,12.766075
806,20,16,12.766069
807,23,3,12.763824
808,27,16,12.757954
809,12,1,12.756121
810,29,5,12.750997
811,21,8,12.741590
812,11,2,12.728673
813,23,10,12.727369
814,26,7,12.714156
815,20,14,12.712976
816,13,4,12.701268
817,15,19,12.693578
818,30,8,12.691110
819,15,15,12.688238
820,26,20,12.686421
821,23,18,12.682312
822,1,2,12.678159
823,21,23,12.676977
824,6,26,12.670195
825,27,1,12.661194
826,20,5,12.650338
827,14,31,12.649754
828,15,23,12.635810
829,30,5,12.630594
830,9,23,12.630113
831,18,19,12.627868
832,9,30,12.626082
833,9,1,12.605177
834,17,23,12.601686
835,27,27,12.588785
836,19,20,12.586937
837,30,4,12.581376
838,18,9,12.580315
839,18,31,12.573947
840,15,21,12.570335
841,13,8,12.567980
842,20,25,12.555341
843,23,1,12.553019
844,0,26,12.549067
845,12,10,12.539147
846,16,2,12.531199
847,18,20,12.521908
848,12,4,12.518602
849,14,12,12.516362
850,14,27,12.510394
851,23,21,12.508166
852,18,29,12.505201
853,14,13,12.493120
854,27,2,12.491657
855,20,18,12.483519
856,27,26,12.477619
857,12,7,12.477252
858,24,2,12.476391
859,26,26,12.470236
860,13,1,12.467487
861,27,3,12.463568
862,11,6,12.463255
863,20,11,12.462336
864,12,11,12.453961
865,13,3,12.453037
866,2,19,12.444589
867,23,24,12.441932
868,27,24,12.437135
869,13,2,12.426034
870,22,26,12.423605
871,24,9,12.421124
872,9,24,12.414810
873,6,5,12.408842
874,29,13,12.406995
875,17,25,12.403287
876,8,31,12.402340
877,29,12,12.394500
878,11,1,12.389837
879,9,7,12.388496
880,20,31,12.381925
881,10,24,12.378940
882,12,6,12.365459
883,3,13,12.362216
884,10,19,12.355585
885,7,7,12.346658
886,29,14,12.334867
887,19,11,12.294094
888,9,12,12.293176
889,2,5,12.288615
890,24,10,12.283412
891,9,2,12.277465
892,15,22,12.266887
893,24,0,12.250526
894,22,23,12.228925
895,0,8,12.224388
896,26,5,12.223487
897,5,23,12.218567
898,13,13,12.216124
899,10,5,12.214516
900,10,0,12.209053
901,14,3,12.208068
902,22,4,12.201630
903,8,2,12.185716
904,0,13,12.170406
905,9,18,12.168379
906,11,29,12.165714
907,27,0,12.162182
908,26,4,12.159818
909,9,21,12.152927
910,14,15,12.132510
911,10,23,12.123562
912,10,22,12.119682
913,16,25,12.112199
914,26,25,12.105590
915,22,22,12.087717
916,14,2,12.079629
917,24,11,12.071708
918,1,22,12.070782
919,13,11,12.070449
920,24,6,12.066327
921,11,25,12.061816
922,10,28,12.047157
923,10,21,12.042353
924,13,18,12.040552
925,30,7,12.039606
926,15,20,12.035505
927,11,15,12.010450
928,16,16,12.010085
929,20,19,11.977404
930,11,27,11.970159
931,5,20,11.969097
932,16,27,11.961627
933,4,10,11.940726
934,0,25,11.930815
935,26,24,11.915522
936,13,23,11.896985
937,11,26,11.871625
938,21,27,11.870556
939,9,3,11.862329
940,12,5,11.848142
941,13,15,11.833121
942,14,5,11.831768
943,22,25,11.816738
944,14,1,11.809484
945,5,21,11.777880
946,14,22,11.777673
947,20,17,11.774326
948,13,14,11.760222
949,19,23,11.734975
950,14,6,11.728757
951,9,17,11.712774
952,14,0,11.701807
953,16,26,11.687172
954,21,3,11.666570
955,11,24,11.654705
956,14,20,11.629690
957,22,20,11.627520
958,11,5,11.582881
959,8,29,11.578948
960,27,19,11.573762
961,15,10,11.573677
962,9,14,11.570978
963,10,3,11.562849
964,11,20,11.562502
965,13,12,11.558475
966,15,18,11.549129
967,19,14,11.516425
968,27,18,11.480201
969,18,23,11.478801
970,14,28,11.472667
971,8,26,11.467720
972,27,17,11.395574
973,13,5,11.393616
974,8,18,11.360967
975,8,17,11.300639
976,6,21,11.295842
977,22,21,11.288072
978,6,3,11.285764
979,8,16,11.285459
980,8,27,11.274903
981,4,19,11.273236
982,8,28,11.269152
983,0,27,11.260353
984,14,4,11.244157
985,12,8,11.190528
986,20,0,11.142705
987,14,14,11.137070
988,1,9,11.128544
989,18,6,11.115684
990,13,19,11.107830
991,17,24,11.088331
992,16,24,11.085671
993,14,16,11.075529
994,17,22,11.033509
995,13,9,10.951185
996,7,6,10.908456
997,6,24,10.864442
998,11,3,10.859522
999,11,22,10.840521
1000,13,16,10.837810
1001,7,26,10.824090
1002,0,28,10.750384
1003,14,7,10.722762
1004,0,22,10.617799
1005,5,7,10.520126
1006,7,21,10.495722
1007,2,6,10.452446
1008,14,30,10.405195
1009,17,27,10.347041
1010,11,13,10.324826
1011,13,0,10.253687
1012,20,12,10.244926
1013,10,6,10.236528
1014,10,17,10.210021
1015,13,17,10.199031
1016,13,10,10.115566
1017,8,9,10.046666
1018,8,30,9.930795
1019,11,7,9.922627
1020,9,0,9.824498
1021,9,28,9.791231
1022,18,22,9.730802
1023,8,10,9.499154
1024,16,0,9.339593
