rank,layer_idx,head_idx,importance_score
428,30,27,14.858669
429,6,18,14.854393
430,29,29,14.850222
431,6,4,14.846580
432,5,18,14.828025
433,20,21,14.821810
434,29,23,14.806675
435,29,18,14.805487
436,9,9,14.785485
437,22,24,14.779306
438,6,7,14.773986
439,30,13,14.763838
440,10,4,14.760029
441,6,1,14.752118
442,22,6,14.746451
443,24,24,14.728883
444,18,17,14.709396
445,1,14,14.701674
446,12,26,14.701615
447,27,8,14.692795
448,28,14,14.692043
449,29,30,14.675204
450,9,10,14.674737
451,19,18,14.670333
452,5,1,14.658743
453,12,23,14.650250
454,25,18,14.649428
455,26,22,14.614890
456,24,27,14.613428
457,28,10,14.598036
458,3,9,14.585887
459,14,23,14.581857
460,16,13,14.577805
461,30,9,14.573327
462,6,17,14.570169
463,16,14,14.564005
464,5,5,14.563985
465,20,9,14.554893
466,24,7,14.552210
467,10,16,14.545300
468,4,6,14.541449
469,31,1,14.536539
470,26,1,14.533844
471,17,10,14.533459
472,22,7,14.532017
473,22,1,14.529544
474,7,23,14.524930
475,23,6,14.517283
476,19,9,14.513054
477,11,4,14.510907
478,3,1,14.509205
479,10,27,14.503533
480,5,24,14.500789
481,26,3,14.492214
482,25,28,14.485059
483,0,19,14.484480
484,21,22,14.483736
485,19,15,14.480478
486,21,14,14.473924
487,13,31,14.469552
488,30,11,14.460800
489,26,15,14.458194
490,4,11,14.455672
491,29,9,14.449057
492,3,31,14.448372
493,6,11,14.446051
494,22,15,14.419294
495,17,9,14.413714
496,6,26,14.397969
497,19,4,14.397704
498,18,4,14.384723
499,15,25,14.382668
500,2,4,14.378056
501,13,30,14.377859
502,23,4,14.371562
503,25,10,14.357462
504,7,18,14.326280
505,11,9,14.313997
506,13,28,14.310717
507,19,2,14.289585
508,19,13,14.285344
509,18,10,14.283979
510,19,31,14.278470
511,3,14,14.278449
512,15,17,14.273195
513,25,9,14.268308
514,12,3,14.249854
515,26,13,14.248782
516,3,8,14.242371
517,29,11,14.240137
518,6,29,14.237355
519,6,23,14.220194
520,30,26,14.219738
521,28,30,14.216798
522,7,29,14.183432
523,18,11,14.180115
524,12,22,14.173024
525,19,16,14.171775
526,19,1,14.166508
527,22,5,14.155402
528,23,7,14.154891
529,0,30,14.154596
530,3,30,14.152648
531,10,10,14.151072
532,1,25,14.144186
533,3,23,14.139423
534,3,25,14.135592
535,20,24,14.132129
536,19,28,14.101211
537,19,19,14.096759
538,18,27,14.092936
539,3,28,14.091826
540,19,17,14.087390
541,2,14,14.079976
542,30,25,14.079169
543,15,8,14.076916
544,26,10,14.065967
545,20,20,14.064202
546,7,24,14.056301
547,5,19,14.052059
548,6,28,14.051789
549,26,19,14.050824
550,2,15,14.050778
551,12,9,14.049544
552,26,0,14.045253
553,27,21,14.043717
554,7,8,14.043220
555,30,1,14.033701
556,7,30,14.033525
557,11,0,14.030912
558,3,27,14.029674
559,16,12,14.028064
560,29,0,14.020035
561,28,6,14.005008
562,15,11,14.004919
563,20,27,13.982218
564,6,0,13.981664
565,16,18,13.971378
566,16,10,13.970235
567,24,5,13.968492
568,1,28,13.965105
569,7,14,13.956142
570,11,12,13.944569
571,18,24,13.943302
572,29,10,13.940513
573,7,13,13.932240
574,20,10,13.922707
575,12,27,13.921262
576,2,1,13.915592
577,30,12,13.913893
578,9,5,13.907069
579,25,16,13.904693
580,12,14,13.898080
581,21,16,13.885851
582,11,30,13.883458
583,5,27,13.880665
584,1,10,13.874576
585,8,8,13.867043
586,18,13,13.864159
587,25,30,13.854584
588,16,3,13.854053
589,16,21,13.841654
590,9,6,13.835680
591,16,6,13.834000
592,28,20,13.832677
593,22,11,13.829079
594,21,12,13.816865
595,15,24,13.801555
596,12,21,13.772882
597,15,26,13.768429
598,29,25,13.756873
599,1,31,13.753377
600,14,21,13.738599
601,7,15,13.732221
602,9,27,13.719614
603,0,15,13.719237
604,12,31,13.708669
605,11,18,13.703436
606,11,11,13.699114
607,18,30,13.697362
608,27,7,13.690245
609,8,12,13.685856
610,27,11,13.682449
611,11,14,13.672551
612,4,3,13.670014
613,6,22,13.667887
614,23,17,13.663673
615,29,1,13.660634
616,21,18,13.657772
617,17,2,13.654995
618,24,23,13.647563
619,26,29,13.637556
620,16,9,13.633390
621,4,26,13.628587
622,9,8,13.626656
623,16,7,13.618863
624,20,22,13.616673
625,28,17,13.597341
626,4,29,13.589110
627,3,22,13.588766
628,28,1,13.584526
629,28,11,13.582990
630,29,28,13.582843
631,23,19,13.574865
632,29,3,13.566518
633,26,16,13.560756
634,8,0,13.552875
635,21,11,13.543250
636,30,2,13.538046
637,6,25,13.530155
638,4,1,13.529201
639,14,24,13.518207
640,11,23,13.517491
641,21,17,13.517395
642,0,4,13.515118
643,17,0,13.507508
644,7,31,13.495142
645,8,24,13.488509
646,15,13,13.478330
647,16,15,13.478106
648,29,7,13.477159
649,4,28,13.464444
650,29,2,13.453782
651,20,30,13.451506
652,28,0,13.450688
653,5,26,13.444467
654,20,13,13.438021
655,9,15,13.432002
656,7,28,13.429889
657,11,21,13.429490
658,7,22,13.420444
659,20,31,13.417435
660,15,9,13.416293
661,2,3,13.414203
662,12,30,13.405144
663,1,8,13.404072
664,9,16,13.399340
665,10,26,13.396338
666,20,5,13.390526
667,6,2,13.381596
668,8,3,13.376789
669,19,20,13.362381
670,21,2,13.361572
671,29,15,13.360219
672,26,7,13.359318
673,0,5,13.353296
674,9,22,13.350933
675,9,25,13.346613
676,8,25,13.337927
677,8,13,13.334503
678,14,25,13.320176
679,15,14,13.319993
680,17,21,13.313211
681,19,27,13.312486
682,9,4,13.307419
683,9,26,13.305376
684,20,15,13.302891
685,29,19,13.301572
686,22,10,13.297233
687,16,8,13.287564
688,23,27,13.286818
689,17,31,13.282648
690,14,29,13.272241
691,4,30,13.262757
692,24,1,13.255351
693,23,8,13.251013
694,29,6,13.239597
695,25,17,13.236825
696,30,0,13.231647
697,28,3,13.225924
698,18,3,13.225373
699,21,15,13.219297
700,9,29,13.215045
701,28,2,13.207893
702,30,30,13.207427
703,17,29,13.205507
704,10,13,13.203174
705,3,0,13.197082
706,4,0,13.195424
707,23,25,13.189976
708,12,20,13.181330
709,27,5,13.174715
710,24,14,13.171323
711,28,23,13.169464
712,8,14,13.166528
713,3,19,13.166214
714,28,15,13.165340
715,3,12,13.165045
716,28,28,13.164475
717,30,6,13.147787
718,29,17,13.147006
719,28,29,13.134030
720,26,8,13.129842
721,28,18,13.123319
722,8,7,13.121332
723,31,8,13.111705
724,28,21,13.111679
725,10,18,13.096745
726,13,25,13.096073
727,21,23,13.091791
728,28,8,13.088133
729,26,28,13.077594
730,19,25,13.067908
731,15,29,13.062848
732,10,1,13.059459
733,19,24,13.055108
734,22,8,13.039216
735,8,15,13.037287
736,18,2,13.034370
737,29,4,13.020402
738,3,29,13.020050
739,8,19,13.019515
740,12,1,13.016662
741,9,19,13.014707
742,22,27,13.006218
743,9,30,12.996507
744,25,25,12.996252
745,22,13,12.995735
746,11,1,12.991127
747,19,0,12.980091
748,21,26,12.966130
749,26,26,12.960619
750,30,14,12.959433
751,22,18,12.958179
752,26,18,12.957749
753,23,20,12.955514
754,11,2,12.954248
755,20,3,12.952441
756,19,6,12.949511
757,16,11,12.938846
758,20,1,12.921746
759,4,5,12.915008
760,13,27,12.914712
761,15,23,12.914287
762,30,5,12.913547
763,12,4,12.906279
764,23,3,12.904585
765,27,30,12.897665
766,18,21,12.897228
767,12,6,12.895299
768,3,13,12.862419
769,14,27,12.860549
770,26,4,12.852832
771,6,20,12.849488
772,26,27,12.844797
773,30,15,12.835608
774,10,20,12.831258
775,18,1,12.827587
776,20,4,12.809560
777,9,13,12.807492
778,19,3,12.800409
779,8,2,12.798234
780,27,25,12.796990
781,24,8,12.793496
782,23,22,12.791408
783,21,25,12.785826
784,9,20,12.780456
785,24,26,12.779235
786,12,10,12.758881
787,13,6,12.752541
788,11,28,12.745430
789,14,18,12.743308
790,30,4,12.740233
791,18,29,12.735012
792,24,3,12.724989
793,26,5,12.723073
794,20,16,12.703658
795,13,21,12.702475
796,13,2,12.702436
797,24,0,12.699028
798,16,19,12.693273
799,21,1,12.686696
800,19,5,12.676780
801,0,25,12.650393
802,26,20,12.648356
803,9,24,12.647940
804,25,27,12.634326
805,0,21,12.616037
806,18,5,12.603672
807,1,2,12.602450
808,24,2,12.599851
809,24,4,12.586067
810,13,20,12.584259
811,25,26,12.569462
812,23,21,12.562177
813,11,6,12.560728
814,9,23,12.557261
815,12,11,12.556659
816,23,1,12.554060
817,10,24,12.552672
818,0,13,12.549210
819,23,18,12.545648
820,23,14,12.531042
821,18,28,12.520842
822,18,8,12.514199
823,2,5,12.513809
824,10,19,12.508777
825,20,2,12.505079
826,18,16,12.503694
827,27,27,12.502771
828,22,26,12.492441
829,11,15,12.489991
830,12,7,12.476937
831,17,1,12.472926
832,7,7,12.460953
833,15,22,12.454883
834,30,8,12.446280
835,18,19,12.436994
836,23,9,12.424203
837,26,2,12.421106
838,29,12,12.417796
839,17,6,12.417427
840,24,9,12.415165
841,15,15,12.415092
842,9,21,12.395091
843,9,18,12.390964
844,29,5,12.389731
845,29,13,12.387104
846,18,20,12.385034
847,18,9,12.384265
848,20,18,12.374273
849,0,26,12.366409
850,13,3,12.347474
851,23,11,12.346215
852,9,31,12.338811
853,23,10,12.338479
854,22,12,12.321336
855,10,0,12.319455
856,22,9,12.307130
857,21,13,12.289048
858,9,7,12.260935
859,21,24,12.256287
860,14,31,12.254164
861,20,26,12.249997
862,17,25,12.239663
863,6,5,12.237056
864,16,5,12.234699
865,5,21,12.233008
866,26,25,12.221856
867,9,2,12.219699
868,11,29,12.216532
869,18,31,12.210831
870,17,26,12.203330
871,17,23,12.196101
872,10,22,12.191691
873,9,1,12.183016
874,23,26,12.178338
875,27,24,12.169777
876,19,29,12.166507
877,14,12,12.154746
878,10,23,12.154405
879,17,28,12.145362
880,5,23,12.141818
881,19,11,12.135500
882,8,31,12.132869
883,27,3,12.132559
884,2,19,12.126181
885,21,8,12.120026
886,27,16,12.113233
887,22,22,12.112186
888,29,14,12.093149
889,9,3,12.087477
890,15,21,12.081035
891,0,8,12.076138
892,27,26,12.072932
893,23,24,12.072332
894,30,7,12.060199
895,1,22,12.058411
896,12,5,12.048329
897,20,11,12.043735
898,13,4,12.019803
899,15,20,12.018920
900,18,23,12.016210
901,13,8,12.009965
902,22,4,12.005775
903,22,28,11.999738
904,13,1,11.996936
905,26,24,11.992575
906,27,1,11.989619
907,10,21,11.982810
908,27,2,11.980996
909,13,11,11.963287
910,8,29,11.957482
911,22,29,11.951174
912,10,5,11.946877
913,14,2,11.918321
914,14,15,11.917311
915,11,25,11.915937
916,20,25,11.909073
917,24,10,11.903842
918,10,28,11.902006
919,11,27,11.894328
920,22,23,11.891384
921,8,28,11.889011
922,4,10,11.864086
923,5,20,11.854790
924,13,18,11.852171
925,13,26,11.847743
926,11,20,11.842982
927,11,26,11.842409
928,16,16,11.841216
929,27,0,11.838479
930,16,2,11.837613
931,27,17,11.812032
932,24,6,11.808958
933,14,3,11.791088
934,20,19,11.784848
935,20,17,11.783513
936,13,15,11.765404
937,14,16,11.716317
938,15,19,11.712355
939,22,25,11.707570
940,16,27,11.706273
941,13,14,11.705028
942,11,24,11.698091
943,13,13,11.683563
944,14,28,11.672734
945,0,27,11.657295
946,11,5,11.626628
947,20,14,11.613639
948,14,13,11.598372
949,24,11,11.575358
950,15,10,11.558865
951,8,18,11.556723
952,21,27,11.553370
953,22,14,11.532888
954,21,3,11.532757
955,14,5,11.518910
956,19,23,11.500182
957,13,23,11.463779
958,16,25,11.462167
959,16,1,11.456148
960,27,19,11.433458
961,14,6,11.416426
962,15,18,11.399177
963,13,12,11.396969
964,9,17,11.393088
965,12,8,11.392352
966,14,0,11.381071
967,6,21,11.352620
968,8,26,11.352457
969,27,18,11.351293
970,16,26,11.334869
971,10,3,11.319063
972,8,17,11.305514
973,7,26,11.291435
974,6,3,11.287274
975,9,14,11.283242
976,8,16,11.276882
977,13,9,11.222200
978,14,1,11.205156
979,22,20,11.195986
980,6,24,11.186636
981,8,27,11.183115
982,14,20,11.180860
983,17,22,11.150727
984,1,9,11.145747
985,9,12,11.136956
986,13,19,11.113404
987,20,0,11.092961
988,22,21,11.091499
989,19,14,10.959393
990,14,4,10.951399
991,14,14,10.873941
992,11,3,10.869549
993,7,6,10.863550
994,5,7,10.823107
995,13,5,10.812192
996,4,19,10.790474
997,13,16,10.783265
998,14,22,10.782112
999,18,6,10.753136
1000,11,22,10.733470
1001,16,24,10.687112
1002,7,21,10.675543
1003,14,7,10.552295
1004,17,24,10.503010
1005,11,13,10.467935
1006,13,17,10.444464
1007,8,9,10.366577
1008,13,0,10.324082
1009,2,6,10.239024
1010,13,10,10.193790
1011,14,30,10.168397
1012,0,28,10.162640
1013,10,17,10.097841
1014,20,12,10.054811
1015,11,7,10.048133
1016,10,6,10.020744
1017,0,22,9.746447
1018,9,28,9.738665
1019,8,30,9.725543
1020,9,0,9.663190
1021,18,22,9.608433
1022,17,27,9.551442
1023,8,10,9.547188
1024,16,0,9.203034
