rank,layer_idx,head_idx,importance_score
119,19,7,19.432782
120,30,19,19.411603
121,8,6,19.400735
122,17,18,19.387706
123,1,5,19.383447
124,7,20,19.376016
125,21,29,19.322835
126,17,8,19.247545
127,24,30,19.236601
128,23,15,19.232686
129,1,26,19.196287
130,19,22,19.165684
131,22,16,19.164271
132,16,30,19.138926
133,6,13,19.127853
134,23,31,19.110942
135,16,20,19.070868
136,2,12,19.069941
137,31,26,19.041788
138,0,24,19.038985
139,30,16,19.025258
140,11,31,19.023244
141,13,31,19.011462
142,4,23,18.996430
143,9,11,18.984255
144,7,17,18.979833
145,1,21,18.971990
146,24,17,18.963188
147,20,28,18.957855
148,14,11,18.955820
149,7,11,18.947501
150,24,28,18.919029
151,1,15,18.914211
152,12,15,18.908753
153,31,22,18.907120
154,5,25,18.853384
155,18,0,18.845072
156,22,31,18.840087
157,1,18,18.799740
158,17,19,18.777725
159,8,11,18.777295
160,28,5,18.761268
161,28,13,18.761148
162,30,21,18.750842
163,15,16,18.716455
164,3,15,18.684983
165,17,3,18.669984
166,28,27,18.662528
167,31,3,18.661467
168,31,20,18.660060
169,24,29,18.658347
170,21,6,18.655885
171,10,25,18.654762
172,25,19,18.652376
173,2,25,18.645273
174,8,5,18.642910
175,24,13,18.637935
176,12,2,18.609908
177,17,4,18.604212
178,15,28,18.600738
179,1,13,18.566840
180,3,18,18.562975
181,28,19,18.552773
182,25,3,18.549284
183,27,31,18.537568
184,31,2,18.529520
185,10,9,18.526141
186,4,24,18.524412
187,28,9,18.521082
188,17,7,18.512574
189,10,2,18.495020
190,3,5,18.482883
191,16,23,18.481554
192,14,9,18.481281
193,1,17,18.473845
194,24,31,18.469954
195,4,13,18.469115
196,1,30,18.464547
197,1,19,18.461074
198,30,27,18.459368
199,10,11,18.448216
200,17,20,18.444702
201,23,23,18.444596
202,13,22,18.438481
203,30,29,18.436308
204,0,18,18.424142
205,30,24,18.422917
206,0,16,18.421809
207,23,13,18.418591
208,16,9,18.401909
209,21,14,18.396515
210,19,30,18.389749
211,18,15,18.355775
212,27,6,18.355282
213,6,15,18.348467
214,21,30,18.333270
215,6,16,18.327873
216,29,10,18.319637
217,21,9,18.316822
218,23,28,18.290062
219,17,12,18.289358
220,1,3,18.282027
221,21,19,18.273479
222,0,17,18.219669
223,4,16,18.200843
224,2,20,18.200130
225,6,12,18.184585
226,31,4,18.156691
227,27,9,18.151729
228,27,20,18.150069
229,2,18,18.145562
230,6,22,18.143559
231,17,14,18.132459
232,18,26,18.125052
233,21,28,18.122817
234,2,8,18.120147
235,17,17,18.107727
236,10,31,18.092442
237,24,20,18.091567
238,23,29,18.082539
239,23,16,18.081138
240,16,17,18.076763
241,21,31,18.067842
242,27,13,18.066658
243,14,10,18.065118
244,10,30,18.046085
245,30,9,18.038553
246,3,16,18.030436
247,10,14,18.021337
248,19,15,18.019780
249,3,26,18.003279
250,15,4,17.995178
251,22,17,17.982844
252,4,25,17.968308
253,29,21,17.952234
254,29,9,17.942003
255,26,3,17.937734
256,25,1,17.932068
257,27,23,17.926116
258,31,0,17.925810
259,6,8,17.918657
260,13,24,17.917890
261,30,28,17.916968
262,20,10,17.915696
263,15,31,17.912682
264,3,7,17.907078
265,29,20,17.906939
266,6,9,17.900258
267,28,31,17.876007
268,10,29,17.875387
269,11,12,17.846011
270,26,30,17.830520
271,1,11,17.825726
272,6,29,17.811936
273,29,31,17.802232
274,18,12,17.795283
275,14,17,17.788192
276,24,21,17.781131
277,4,27,17.761941
278,15,26,17.761358
279,28,4,17.753877
280,22,3,17.743690
281,21,12,17.740483
282,5,17,17.737310
283,17,0,17.736179
284,16,4,17.708619
285,25,0,17.708139
286,28,12,17.704263
287,12,13,17.688154
288,31,31,17.683623
289,2,26,17.681286
290,30,26,17.675284
291,29,24,17.668017
292,18,21,17.656102
293,26,21,17.655915
294,2,11,17.642955
295,4,2,17.641604
296,6,10,17.627135
297,6,30,17.617227
298,12,17,17.605414
299,26,17,17.603677
300,3,21,17.582683
301,2,9,17.582364
302,8,23,17.580294
303,24,27,17.577759
304,2,17,17.567640
305,28,7,17.554293
306,2,7,17.552144
307,30,2,17.548811
308,31,10,17.539494
309,28,16,17.532318
310,3,24,17.526640
311,27,12,17.526302
312,9,27,17.506793
313,19,27,17.505830
314,5,31,17.504872
315,7,4,17.501994
316,29,16,17.496479
317,24,12,17.489064
318,5,10,17.481868
319,15,5,17.478228
320,15,27,17.468292
321,1,16,17.460722
322,14,19,17.457321
323,22,30,17.442825
324,3,3,17.442450
325,17,16,17.439429
326,15,11,17.434024
327,11,16,17.430174
328,1,1,17.422115
329,18,25,17.415569
330,30,1,17.411140
331,6,23,17.405628
332,12,28,17.388012
333,19,10,17.385285
334,4,4,17.384262
335,31,15,17.383150
336,4,15,17.382909
337,8,19,17.378904
338,1,27,17.376113
339,21,15,17.373573
340,2,28,17.366276
341,7,12,17.363773
342,7,13,17.363590
343,15,25,17.349359
344,27,10,17.342353
345,24,25,17.337083
346,29,22,17.328025
347,3,6,17.325578
348,18,7,17.323230
349,12,16,17.304610
350,30,3,17.302029
351,12,18,17.293725
352,24,19,17.283990
353,24,18,17.281458
354,3,17,17.277718
355,2,10,17.265578
356,29,29,17.248117
357,5,8,17.245751
358,18,30,17.240999
359,21,21,17.240535
360,10,27,17.233994
361,4,17,17.231518
362,2,13,17.224511
363,19,25,17.218014
364,18,4,17.214869
365,13,30,17.209510
366,4,21,17.205401
367,19,1,17.198355
368,26,1,17.194575
369,26,9,17.194537
370,22,0,17.194292
371,4,7,17.188824
372,1,23,17.184382
373,30,13,17.181775
374,16,8,17.181222
375,24,15,17.170203
376,24,16,17.165330
377,31,1,17.163419
378,4,8,17.158226
379,19,18,17.157977
380,1,0,17.157045
381,20,9,17.140832
382,31,29,17.131522
383,21,0,17.131468
384,5,12,17.130500
385,26,23,17.128227
386,11,10,17.101890
387,30,20,17.086707
388,15,3,17.080826
389,7,9,17.074560
390,19,24,17.068481
391,23,5,17.066484
392,23,0,17.063232
393,17,26,17.058882
394,31,9,17.057229
395,7,19,17.056646
396,29,18,17.035502
397,11,19,17.034343
398,5,9,17.011009
399,5,13,17.009895
400,5,15,16.983133
401,12,24,16.982199
402,16,10,16.959149
403,4,20,16.950573
404,25,11,16.949756
405,8,21,16.948597
406,25,24,16.939753
407,7,0,16.939343
408,17,10,16.933982
409,26,14,16.933386
410,0,5,16.929631
411,19,31,16.921529
412,16,21,16.916148
413,22,2,16.915692
414,12,31,16.899518
415,6,27,16.897657
416,16,11,16.884752
417,25,21,16.878596
418,15,24,16.872230
419,28,18,16.872195
420,12,23,16.851129
421,13,21,16.850806
422,26,12,16.842460
423,5,0,16.829690
424,20,21,16.826572
425,29,30,16.822691
426,22,24,16.816053
427,23,4,16.806043
428,16,18,16.800544
429,5,29,16.799771
430,16,19,16.797867
431,26,15,16.792222
432,17,6,16.787668
433,21,20,16.780550
434,7,27,16.778910
435,7,10,16.777930
436,3,20,16.777283
437,15,14,16.774021
438,17,9,16.772370
439,5,28,16.770925
440,5,18,16.769649
441,3,14,16.766745
442,19,28,16.756716
443,14,23,16.751161
444,8,13,16.750024
445,2,27,16.737689
446,10,4,16.737183
447,13,27,16.734588
448,5,30,16.731898
449,10,18,16.731853
450,19,19,16.727514
451,20,23,16.718206
452,4,31,16.711393
453,19,17,16.708808
454,12,25,16.693900
455,4,18,16.691872
456,29,11,16.691423
457,24,24,16.687867
458,20,6,16.685228
459,12,3,16.668228
460,6,28,16.665720
461,11,30,16.660219
462,29,25,16.655498
463,28,10,16.654858
464,16,13,16.651093
465,10,15,16.649175
466,27,8,16.647019
467,31,13,16.640320
468,30,31,16.639472
469,2,2,16.633371
470,25,31,16.625615
471,22,10,16.622904
472,19,9,16.621545
473,12,9,16.621064
474,18,3,16.620326
475,28,25,16.619480
476,23,8,16.612079
477,28,17,16.612024
478,10,16,16.601811
479,23,6,16.589205
480,15,6,16.583757
481,7,23,16.580986
482,22,1,16.579873
483,5,3,16.579032
484,24,23,16.578631
485,26,22,16.568214
486,10,12,16.567358
487,7,16,16.551880
488,30,11,16.549857
489,9,25,16.548070
490,29,23,16.534682
491,18,2,16.528575
492,6,2,16.523833
493,6,7,16.512056
494,30,12,16.505157
495,3,2,16.495170
496,23,7,16.494314
497,4,22,16.492468
498,25,2,16.489024
499,13,7,16.484910
500,1,29,16.480947
501,12,29,16.476676
502,7,29,16.472523
503,16,14,16.470421
504,6,6,16.457688
505,25,27,16.453468
506,5,11,16.448861
507,28,30,16.448726
508,22,11,16.443524
509,8,25,16.443397
510,6,31,16.433070
511,19,16,16.431853
512,3,25,16.424542
513,12,22,16.424227
514,5,24,16.410412
515,3,11,16.406433
516,16,6,16.395295
517,15,17,16.388765
518,25,29,16.387838
519,26,0,16.387705
520,14,24,16.387062
521,6,19,16.385773
522,30,4,16.373241
523,28,23,16.365103
524,7,28,16.361114
525,9,15,16.351698
526,27,11,16.347218
527,11,9,16.342021
528,11,8,16.339982
529,12,26,16.338149
530,8,24,16.328409
531,28,14,16.326757
532,2,30,16.317043
533,7,7,16.310110
534,10,8,16.281872
535,5,19,16.272651
536,28,24,16.268995
537,3,31,16.259958
538,5,14,16.259813
539,28,11,16.252950
540,20,13,16.251236
541,18,13,16.247363
542,0,23,16.235217
543,28,6,16.234749
544,30,6,16.227227
545,24,3,16.222824
546,21,2,16.220045
547,2,31,16.215626
548,28,20,16.211707
549,4,3,16.209748
550,18,19,16.206372
551,19,12,16.202352
552,22,7,16.193986
553,2,29,16.191237
554,27,15,16.190310
555,8,7,16.188792
556,23,25,16.183863
557,18,27,16.181926
558,21,13,16.174695
559,22,22,16.168474
560,19,2,16.167460
561,5,22,16.159777
562,2,24,16.158442
563,21,26,16.157562
564,30,14,16.155348
565,17,2,16.154472
566,25,8,16.151919
567,6,11,16.141896
568,28,21,16.136877
569,9,9,16.135293
570,17,1,16.134280
571,9,22,16.131885
572,17,23,16.126559
573,21,16,16.119428
574,16,7,16.117342
575,24,5,16.108943
576,3,1,16.106533
577,21,11,16.094785
578,28,0,16.090172
579,23,27,16.089483
580,16,5,16.083365
581,27,21,16.080877
582,1,28,16.076827
583,25,28,16.072062
584,13,3,16.068129
585,18,24,16.065568
586,6,4,16.062511
587,22,15,16.061409
588,25,18,16.057743
589,26,6,16.055096
590,29,0,16.054407
591,29,28,16.050327
592,26,19,16.049341
593,21,24,16.043530
594,9,4,16.043021
595,28,1,16.042363
596,23,26,16.035752
597,24,9,16.029982
598,31,27,16.020970
599,21,17,16.020447
600,7,22,16.015490
601,15,9,16.014247
602,18,9,16.002326
603,25,10,16.002190
604,15,15,15.987517
605,27,30,15.985902
606,24,10,15.981006
607,7,14,15.980407
608,29,7,15.976466
609,27,7,15.972942
610,19,0,15.970307
611,12,14,15.969620
612,26,11,15.969501
613,6,0,15.967164
614,23,9,15.964830
615,8,17,15.963070
616,21,22,15.953671
617,18,11,15.951623
618,4,6,15.945126
619,22,5,15.936081
620,21,25,15.935159
621,30,5,15.931837
622,10,10,15.926351
623,10,13,15.925538
624,14,3,15.923622
625,29,6,15.920148
626,3,10,15.918481
627,2,15,15.915868
628,7,8,15.913409
629,2,14,15.910586
630,5,2,15.904519
631,23,14,15.894107
632,25,17,15.891174
633,11,18,15.889471
634,6,14,15.888689
635,7,18,15.886731
636,9,1,15.883119
637,20,3,15.875667
638,24,7,15.873086
639,6,20,15.871700
640,20,27,15.849365
641,3,0,15.847329
642,11,17,15.845195
643,25,25,15.844614
644,10,7,15.844156
645,7,30,15.838418
646,15,13,15.837022
647,13,28,15.834657
648,21,18,15.829433
649,29,19,15.827270
650,0,4,15.827267
651,29,1,15.822034
652,3,22,15.821558
653,18,16,15.821444
654,3,30,15.816902
655,11,2,15.816093
656,4,26,15.814869
657,17,31,15.809526
658,2,0,15.809236
659,10,26,15.808497
660,25,9,15.796086
661,26,27,15.783488
662,28,29,15.782228
663,28,2,15.780513
664,15,23,15.771997
665,7,25,15.765434
666,6,1,15.761897
667,18,1,15.761583
668,0,14,15.760574
669,5,27,15.759243
670,11,23,15.757843
671,6,18,15.753961
672,26,13,15.752688
673,6,17,15.752019
674,3,28,15.751053
675,9,31,15.749365
676,19,13,15.744569
677,23,1,15.743574
678,22,23,15.737665
679,12,21,15.736748
680,25,26,15.727218
681,4,1,15.726248
682,23,11,15.719620
683,15,8,15.718834
684,28,3,15.700197
685,20,11,15.698940
686,20,20,15.684959
687,9,30,15.683711
688,9,23,15.680827
689,15,29,15.679793
690,17,28,15.675929
691,11,21,15.665897
692,28,28,15.665128
693,3,8,15.655278
694,29,3,15.624971
695,25,16,15.619000
696,5,1,15.618943
697,11,4,15.616390
698,23,10,15.614887
699,10,1,15.611633
700,17,29,15.606859
701,20,31,15.603168
702,29,4,15.601994
703,9,13,15.601656
704,14,25,15.593258
705,24,8,15.573830
706,8,0,15.572105
707,7,15,15.566734
708,22,8,15.558834
709,26,29,15.552789
710,20,2,15.551859
711,20,30,15.550772
712,18,5,15.537844
713,16,15,15.535958
714,22,26,15.527495
715,19,4,15.527343
716,25,30,15.526904
717,22,27,15.513945
718,9,19,15.510599
719,4,11,15.508944
720,19,5,15.507087
721,27,5,15.491240
722,9,26,15.483667
723,19,3,15.478564
724,22,9,15.465709
725,8,26,15.464502
726,24,26,15.461432
727,9,16,15.456845
728,9,2,15.451266
729,9,29,15.443111
730,29,15,15.431385
731,9,10,15.430646
732,18,10,15.416358
733,16,12,15.414572
734,18,8,15.413747
735,12,27,15.410133
736,26,28,15.406431
737,14,21,15.404323
738,31,8,15.401891
739,20,1,15.400107
740,21,8,15.395334
741,22,6,15.391458
742,3,27,15.390828
743,3,9,15.387082
744,13,20,15.384307
745,24,11,15.381633
746,28,15,15.381147
747,30,30,15.377104
748,22,13,15.368900
749,13,25,15.365179
750,11,11,15.354543
751,1,2,15.347385
752,13,6,15.339222
753,7,3,15.338023
754,26,10,15.334567
755,10,20,15.331408
756,26,18,15.327265
757,18,31,15.321595
758,16,3,15.302341
759,8,8,15.288314
760,23,17,15.274866
761,26,20,15.268152
762,26,16,15.254930
763,5,6,15.252966
764,28,8,15.247696
765,22,20,15.247507
766,3,19,15.241441
767,0,9,15.238102
768,11,0,15.236141
769,9,6,15.229519
770,11,14,15.229441
771,13,4,15.228546
772,22,18,15.226649
773,15,22,15.220758
774,29,5,15.216674
775,30,15,15.215513
776,9,5,15.210501
777,26,8,15.192867
778,1,14,15.190232
779,27,26,15.188886
780,4,5,15.185306
781,8,31,15.178795
782,17,21,15.176435
783,9,20,15.175318
784,29,17,15.174627
785,29,2,15.172118
786,23,18,15.166048
787,14,18,15.164602
788,27,27,15.145296
789,10,24,15.144829
790,5,5,15.122323
791,4,29,15.121924
792,3,29,15.115238
793,26,26,15.110186
794,19,20,15.106215
795,26,2,15.100851
796,13,13,15.098366
797,27,24,15.093215
798,24,0,15.087664
799,3,12,15.085289
800,26,25,15.083772
801,14,2,15.070396
802,9,3,15.052898
803,24,1,15.051084
804,22,21,15.045946
805,21,23,15.030837
806,1,8,15.030370
807,9,7,15.029951
808,14,13,15.013099
809,15,19,15.011221
810,2,1,15.001802
811,20,26,15.000303
812,20,25,14.984529
813,23,20,14.983373
814,29,13,14.982867
815,21,1,14.982142
816,22,12,14.981497
817,1,25,14.980077
818,9,24,14.979141
819,12,1,14.969159
820,13,2,14.954094
821,23,2,14.953983
822,8,15,14.936650
823,20,4,14.931315
824,12,20,14.926864
825,14,15,14.926811
826,4,28,14.926707
827,2,3,14.920263
828,19,29,14.919885
829,20,15,14.914113
830,8,29,14.902926
831,14,31,14.884718
832,27,25,14.880701
833,2,4,14.866234
834,19,11,14.856159
835,11,1,14.852200
836,1,10,14.849583
837,9,8,14.848483
838,23,19,14.842897
839,29,12,14.836205
840,29,14,14.827869
841,24,4,14.824081
842,14,27,14.816153
843,8,3,14.806741
844,3,23,14.803499
845,20,5,14.803251
846,22,14,14.788233
847,4,30,14.788011
848,1,31,14.772608
849,7,31,14.771099
850,11,28,14.769890
851,22,25,14.767606
852,5,26,14.750418
853,11,25,14.749927
854,3,13,14.742596
855,26,24,14.726229
856,9,21,14.723661
857,19,6,14.719320
858,15,20,14.718970
859,8,14,14.716352
860,7,24,14.692699
861,6,25,14.682683
862,14,12,14.671696
863,16,27,14.647781
864,21,27,14.640307
865,27,3,14.636477
866,20,24,14.623863
867,18,29,14.622880
868,27,2,14.609882
869,9,17,14.603339
870,12,30,14.601814
871,10,22,14.586469
872,13,18,14.578100
873,5,20,14.573960
874,27,16,14.568608
875,12,11,14.566191
876,4,0,14.558830
877,10,21,14.557241
878,14,1,14.549560
879,23,24,14.518523
880,8,12,14.504422
881,9,18,14.499173
882,23,21,14.483918
883,14,29,14.482635
884,13,23,14.463000
885,13,11,14.457199
886,10,19,14.407966
887,18,20,14.400219
888,13,8,14.390056
889,11,29,14.387546
890,30,7,14.376296
891,18,28,14.370187
892,14,6,14.358871
893,12,4,14.357496
894,30,8,14.356202
895,24,2,14.351740
896,20,22,14.351522
897,18,6,14.348596
898,23,22,14.342490
899,27,0,14.338234
900,10,23,14.329798
901,27,1,14.325475
902,14,0,14.320076
903,22,29,14.315383
904,8,28,14.312573
905,15,21,14.300567
906,23,3,14.277475
907,11,26,14.274034
908,0,19,14.244964
909,20,16,14.240174
910,27,18,14.213853
911,11,6,14.171512
912,0,15,14.160476
913,16,25,14.150529
914,11,27,14.149542
915,18,23,14.140058
916,8,16,14.130500
917,22,28,14.127472
918,11,24,14.121587
919,0,30,14.100958
920,2,19,14.094516
921,13,1,14.079154
922,14,20,14.051431
923,8,18,14.050452
924,13,5,14.046711
925,13,12,14.023972
926,27,19,14.001890
927,4,10,13.994391
928,24,14,13.990598
929,16,26,13.981368
930,13,26,13.974755
931,12,10,13.972245
932,27,17,13.968276
933,6,5,13.951068
934,12,6,13.937246
935,10,0,13.934529
936,24,6,13.923259
937,13,9,13.892485
938,26,7,13.873895
939,8,2,13.862463
940,16,16,13.856762
941,20,18,13.856526
942,26,5,13.828448
943,0,26,13.816695
944,11,5,13.808110
945,26,4,13.774342
946,14,22,13.771813
947,8,27,13.765141
948,0,13,13.743227
949,12,7,13.728520
950,6,26,13.709716
951,21,3,13.701934
952,16,24,13.701321
953,20,14,13.679902
954,22,4,13.678415
955,20,19,13.674872
956,20,0,13.668024
957,10,28,13.655273
958,15,10,13.651269
959,16,2,13.640459
960,14,14,13.631557
961,11,15,13.627061
962,13,15,13.625429
963,16,1,13.621619
964,9,12,13.606324
965,0,25,13.568150
966,5,21,13.551230
967,17,25,13.549454
968,14,5,13.547566
969,17,24,13.525553
970,2,5,13.495554
971,10,3,13.453833
972,10,5,13.445351
973,19,23,13.444405
974,12,5,13.442161
975,5,23,13.418472
976,14,28,13.412477
977,13,14,13.372167
978,20,17,13.303498
979,9,14,13.298034
980,17,22,13.229817
981,15,18,13.217640
982,1,9,13.213913
983,0,21,13.195151
984,14,7,13.194235
985,13,16,13.180059
986,11,20,13.120265
987,12,8,13.106719
988,8,30,13.104293
989,1,22,13.073591
990,14,4,13.005656
991,0,22,12.971860
992,0,8,12.884406
993,6,21,12.837269
994,7,6,12.822524
995,0,27,12.821427
996,11,22,12.763871
997,6,3,12.684228
998,14,16,12.653940
999,19,14,12.652128
1000,13,0,12.566548
1001,10,17,12.533856
1002,11,3,12.500203
1003,14,30,12.418484
1004,13,19,12.296477
1005,6,24,12.246352
1006,13,10,12.224006
1007,11,13,12.223605
1008,20,12,12.193739
1009,9,0,12.184625
1010,13,17,12.042720
1011,7,21,11.994589
1012,18,22,11.955056
1013,7,26,11.802863
1014,11,7,11.671272
1015,17,27,11.640104
1016,5,7,11.624540
1017,4,19,11.560441
1018,2,6,11.524001
1019,9,28,11.472495
1020,10,6,11.395085
1021,16,0,11.152687
1022,8,9,11.006749
1023,0,28,10.611241
1024,8,10,10.386650
