rank,layer_idx,head_idx,importance_score
188,6,12,18.648455
189,14,23,18.635542
190,17,4,18.630502
191,31,20,18.628733
192,16,3,18.626046
193,17,3,18.624621
194,28,19,18.620968
195,31,15,18.617164
196,14,9,18.593839
197,13,24,18.577395
198,30,28,18.568042
199,15,26,18.565560
200,4,25,18.543309
201,28,12,18.505056
202,17,15,18.501605
203,8,11,18.490863
204,30,21,18.469568
205,28,9,18.456141
206,21,9,18.441696
207,19,30,18.434433
208,27,20,18.424000
209,21,31,18.404255
210,24,12,18.375388
211,1,13,18.358432
212,23,23,18.348625
213,18,0,18.341136
214,31,4,18.336967
215,31,0,18.332210
216,3,18,18.331987
217,18,14,18.316118
218,7,11,18.307363
219,18,11,18.306887
220,27,9,18.306490
221,2,25,18.295511
222,21,14,18.295049
223,3,15,18.276250
224,0,4,18.269181
225,24,19,18.269045
226,1,15,18.264221
227,30,1,18.252946
228,9,11,18.246164
229,22,30,18.215973
230,14,10,18.208513
231,19,22,18.192667
232,24,25,18.190643
233,27,10,18.159718
234,19,2,18.155535
235,2,18,18.150386
236,15,5,18.149456
237,24,28,18.147844
238,2,13,18.147551
239,4,15,18.143316
240,4,2,18.143050
241,2,7,18.142370
242,30,24,18.129140
243,31,10,18.117859
244,3,16,18.109407
245,7,17,18.102155
246,22,0,18.101600
247,1,30,18.099523
248,29,20,18.093809
249,30,29,18.088864
250,31,31,18.069714
251,2,24,18.056562
252,22,3,18.047914
253,2,20,18.047628
254,18,18,18.039395
255,31,1,18.038308
256,3,5,18.033922
257,4,24,18.025512
258,18,26,18.020671
259,2,27,18.018291
260,26,17,18.016792
261,1,16,17.993091
262,25,0,17.989557
263,6,16,17.966912
264,25,19,17.956405
265,24,16,17.950818
266,25,1,17.943333
267,10,16,17.936143
268,15,3,17.933844
269,7,27,17.925173
270,19,15,17.919280
271,5,11,17.908584
272,26,3,17.907940
273,16,4,17.897864
274,29,9,17.897332
275,4,17,17.895345
276,17,19,17.891922
277,30,20,17.884328
278,23,29,17.883650
279,6,30,17.876281
280,30,13,17.845887
281,5,31,17.843977
282,23,0,17.841448
283,22,2,17.826428
284,23,6,17.825231
285,15,11,17.817127
286,18,30,17.814645
287,24,21,17.807928
288,12,29,17.800729
289,12,28,17.791678
290,29,21,17.767252
291,26,12,17.766246
292,31,13,17.760936
293,13,30,17.735527
294,11,8,17.734412
295,27,23,17.734045
296,16,21,17.733785
297,23,16,17.732098
298,2,8,17.726669
299,6,6,17.714841
300,26,30,17.706584
301,21,0,17.699453
302,26,14,17.695485
303,28,31,17.690014
304,4,7,17.686547
305,3,21,17.685612
306,18,15,17.673753
307,9,15,17.672329
308,17,7,17.666175
309,12,16,17.664941
310,18,25,17.664315
311,2,9,17.637881
312,3,3,17.636217
313,19,26,17.632952
314,10,27,17.626145
315,30,31,17.614882
316,4,27,17.612743
317,21,30,17.608511
318,2,28,17.576554
319,3,2,17.567962
320,26,23,17.565515
321,4,20,17.547850
322,29,31,17.544184
323,5,0,17.538935
324,5,17,17.534611
325,11,10,17.531468
326,6,28,17.522621
327,30,3,17.520034
328,20,23,17.516766
329,19,21,17.515879
330,27,13,17.515476
331,3,26,17.508346
332,15,31,17.502558
333,5,12,17.502247
334,29,22,17.499997
335,10,8,17.496734
336,28,16,17.474627
337,2,17,17.469940
338,17,14,17.463691
339,4,4,17.454056
340,12,17,17.449024
341,0,5,17.440670
342,19,10,17.438401
343,1,23,17.437357
344,31,9,17.434644
345,5,6,17.434458
346,23,5,17.433440
347,3,17,17.432046
348,7,9,17.428541
349,14,21,17.423612
350,15,6,17.416337
351,6,22,17.411822
352,5,15,17.411291
353,6,29,17.399863
354,4,18,17.397251
355,2,29,17.391591
356,22,1,17.388648
357,31,29,17.386550
358,12,18,17.385442
359,6,8,17.383951
360,4,22,17.382297
361,22,24,17.376078
362,21,28,17.372421
363,13,27,17.366656
364,21,19,17.363267
365,6,17,17.356785
366,10,4,17.351091
367,11,16,17.346117
368,27,7,17.345414
369,28,4,17.320317
370,6,31,17.319433
371,25,3,17.311545
372,17,17,17.302511
373,19,3,17.301489
374,24,23,17.300325
375,1,1,17.294106
376,2,11,17.293616
377,15,8,17.291965
378,30,11,17.290529
379,29,16,17.285038
380,18,17,17.282507
381,30,26,17.278251
382,5,30,17.276598
383,13,31,17.270706
384,1,0,17.259110
385,11,19,17.236361
386,3,24,17.235874
387,12,13,17.233801
388,5,22,17.232732
389,19,9,17.229750
390,20,21,17.224115
391,28,25,17.223622
392,6,23,17.222953
393,20,9,17.215006
394,1,29,17.210940
395,0,23,17.207058
396,30,27,17.200654
397,28,7,17.198606
398,25,24,17.193503
399,30,2,17.192478
400,8,23,17.183956
401,10,13,17.180389
402,3,6,17.174968
403,17,12,17.174125
404,24,24,17.173042
405,21,15,17.161335
406,15,13,17.142303
407,10,15,17.135998
408,11,9,17.133737
409,4,31,17.090942
410,6,10,17.088038
411,21,12,17.073251
412,18,7,17.067803
413,7,12,17.064410
414,13,7,17.055755
415,5,8,17.054631
416,5,28,17.051215
417,24,15,17.044795
418,1,11,17.036617
419,15,24,17.032674
420,16,13,17.024689
421,4,16,17.021081
422,27,5,17.020607
423,5,29,17.007638
424,5,10,17.001716
425,3,20,16.991316
426,7,10,16.988576
427,20,20,16.982844
428,3,7,16.982787
429,10,29,16.965857
430,16,8,16.962725
431,12,3,16.962442
432,18,10,16.953703
433,16,10,16.946480
434,7,0,16.928263
435,7,13,16.927162
436,26,21,16.925839
437,8,0,16.918874
438,21,21,16.888017
439,3,11,16.879494
440,29,18,16.871608
441,7,19,16.858000
442,19,12,16.855093
443,6,19,16.854485
444,4,8,16.852860
445,9,27,16.850028
446,23,4,16.834096
447,29,24,16.810050
448,20,10,16.807410
449,20,27,16.792048
450,1,27,16.787351
451,28,14,16.785788
452,16,9,16.785445
453,28,10,16.784626
454,12,24,16.777325
455,8,21,16.765155
456,15,17,16.763411
457,29,10,16.761045
458,3,31,16.760836
459,22,13,16.719654
460,6,14,16.712082
461,3,8,16.701954
462,25,31,16.683172
463,10,2,16.680134
464,2,4,16.679849
465,22,7,16.672419
466,28,20,16.662062
467,28,24,16.660326
468,28,30,16.643488
469,12,23,16.638276
470,2,31,16.623671
471,3,22,16.616941
472,15,25,16.610671
473,3,30,16.606842
474,26,13,16.602765
475,22,15,16.598100
476,5,13,16.595340
477,28,18,16.592675
478,5,9,16.591504
479,30,4,16.591307
480,17,16,16.591188
481,2,30,16.587230
482,6,7,16.566125
483,12,21,16.562632
484,10,12,16.556715
485,7,4,16.547617
486,17,10,16.546118
487,24,7,16.543073
488,5,18,16.539747
489,26,1,16.521298
490,4,11,16.520677
491,4,6,16.514774
492,29,29,16.511549
493,27,8,16.510526
494,4,21,16.508739
495,8,25,16.507120
496,29,11,16.505775
497,2,2,16.504982
498,27,21,16.503349
499,7,29,16.502401
500,25,18,16.500403
501,3,9,16.492513
502,30,12,16.490406
503,25,8,16.488338
504,5,3,16.483444
505,15,29,16.478976
506,12,25,16.453223
507,20,1,16.445920
508,17,0,16.444873
509,23,27,16.439504
510,6,27,16.436840
511,26,22,16.433372
512,18,27,16.430142
513,16,14,16.425711
514,3,14,16.415258
515,23,7,16.412907
516,7,16,16.408644
517,18,4,16.398486
518,12,26,16.397253
519,3,10,16.391618
520,10,18,16.386695
521,14,17,16.371440
522,27,12,16.370467
523,22,11,16.361185
524,20,13,16.360392
525,29,30,16.354022
526,14,24,16.341136
527,27,30,16.338077
528,19,4,16.324713
529,9,9,16.323928
530,9,22,16.317677
531,5,2,16.316500
532,5,27,16.312198
533,18,13,16.304565
534,28,17,16.300501
535,11,30,16.297500
536,2,0,16.294677
537,28,23,16.293725
538,12,22,16.292197
539,25,11,16.292037
540,19,0,16.288962
541,19,13,16.278465
542,26,9,16.270856
543,6,2,16.267623
544,6,11,16.267479
545,11,17,16.265850
546,19,27,16.260411
547,31,27,16.259405
548,7,23,16.253056
549,25,29,16.237787
550,13,28,16.224965
551,28,15,16.223981
552,8,24,16.220107
553,3,28,16.211548
554,18,12,16.210023
555,6,4,16.202169
556,10,10,16.201445
557,11,21,16.197149
558,7,14,16.195884
559,19,20,16.195661
560,25,21,16.194114
561,30,6,16.185003
562,18,24,16.168031
563,19,28,16.162581
564,23,20,16.153351
565,18,8,16.151159
566,5,19,16.145247
567,12,31,16.132693
568,20,24,16.130480
569,17,29,16.124033
570,9,20,16.104467
571,23,25,16.102636
572,1,28,16.100879
573,29,25,16.100644
574,29,23,16.092408
575,9,5,16.090402
576,16,11,16.089697
577,19,18,16.083708
578,24,5,16.076334
579,30,16,16.071762
580,5,24,16.061061
581,1,14,16.052199
582,15,14,16.036345
583,3,1,16.032792
584,10,1,16.030884
585,9,10,16.027021
586,22,10,16.002929
587,0,14,15.997857
588,19,19,15.997640
589,21,25,15.992452
590,12,9,15.990709
591,26,0,15.988472
592,4,3,15.987050
593,3,23,15.986566
594,28,0,15.985540
595,8,3,15.977019
596,6,18,15.962753
597,2,14,15.961806
598,15,23,15.961597
599,18,16,15.946091
600,5,14,15.941556
601,25,28,15.941528
602,16,18,15.940178
603,16,19,15.938627
604,8,7,15.930168
605,21,26,15.916663
606,7,8,15.911286
607,28,6,15.899423
608,26,29,15.895486
609,21,11,15.886940
610,18,28,15.874267
611,14,18,15.872203
612,7,15,15.866436
613,25,9,15.866249
614,11,11,15.863455
615,5,5,15.859562
616,6,0,15.858272
617,18,9,15.855187
618,26,19,15.850085
619,7,28,15.847354
620,17,21,15.846611
621,5,1,15.828775
622,23,22,15.827845
623,7,18,15.797954
624,30,15,15.786831
625,21,20,15.784141
626,18,21,15.778480
627,22,8,15.764861
628,21,22,15.760222
629,14,31,15.756668
630,28,11,15.752649
631,20,30,15.750354
632,18,29,15.749518
633,10,24,15.744104
634,15,22,15.735316
635,7,25,15.733562
636,29,0,15.717532
637,30,30,15.708921
638,25,2,15.707772
639,16,5,15.705024
640,12,14,15.702908
641,20,26,15.702765
642,8,13,15.701855
643,19,1,15.699418
644,10,31,15.693239
645,10,20,15.691083
646,16,12,15.690626
647,19,24,15.686223
648,17,26,15.684783
649,16,7,15.683361
650,9,25,15.679931
651,11,23,15.677044
652,22,5,15.671609
653,27,15,15.668068
654,19,17,15.661657
655,9,26,15.648856
656,7,3,15.648228
657,13,21,15.640024
658,26,11,15.636088
659,9,1,15.628519
660,11,4,15.617412
661,9,13,15.606595
662,21,2,15.602269
663,21,1,15.597791
664,30,5,15.589381
665,2,1,15.549713
666,15,20,15.549154
667,22,27,15.547666
668,12,27,15.533997
669,7,30,15.528708
670,17,2,15.520535
671,8,19,15.514620
672,19,31,15.512920
673,13,25,15.506949
674,17,9,15.504267
675,7,22,15.502029
676,3,25,15.496042
677,9,19,15.495198
678,23,17,15.492519
679,7,24,15.483674
680,26,8,15.476800
681,28,29,15.467457
682,9,16,15.458830
683,22,12,15.455143
684,1,2,15.451305
685,2,15,15.445947
686,10,26,15.442898
687,28,28,15.422946
688,23,14,15.421621
689,9,30,15.415790
690,25,27,15.405687
691,20,25,15.400109
692,4,28,15.394207
693,9,6,15.390519
694,6,1,15.389006
695,26,27,15.388936
696,21,24,15.386738
697,11,0,15.371834
698,28,8,15.368070
699,22,9,15.360910
700,25,10,15.356086
701,11,12,15.344480
702,19,16,15.342304
703,23,8,15.340451
704,3,27,15.339501
705,12,20,15.332315
706,4,26,15.332268
707,27,11,15.311604
708,8,14,15.311538
709,30,14,15.294882
710,26,16,15.290679
711,13,20,15.289711
712,20,2,15.285875
713,22,6,15.283467
714,0,9,15.268269
715,14,19,15.260192
716,9,31,15.255556
717,17,28,15.251516
718,26,28,15.247730
719,18,3,15.241537
720,19,25,15.241147
721,15,15,15.236733
722,22,14,15.231854
723,21,17,15.226222
724,21,16,15.224508
725,24,26,15.220959
726,20,15,15.218563
727,28,1,15.216116
728,29,28,15.206787
729,17,31,15.205255
730,23,19,15.201374
731,16,15,15.193557
732,8,12,15.191543
733,9,23,15.185897
734,28,21,15.172257
735,6,20,15.164940
736,3,0,15.160089
737,16,6,15.152105
738,14,25,15.150937
739,12,30,15.149102
740,9,29,15.146908
741,15,9,15.146777
742,26,10,15.145696
743,14,2,15.142511
744,4,29,15.133028
745,14,13,15.127512
746,26,6,15.125611
747,24,3,15.112436
748,1,25,15.107937
749,15,21,15.098292
750,25,30,15.096227
751,21,13,15.094160
752,4,30,15.093578
753,0,28,15.093534
754,8,15,15.075971
755,23,2,15.071091
756,29,1,15.063995
757,7,31,15.045728
758,4,1,15.038836
759,9,8,15.012351
760,18,31,15.001578
761,25,16,14.980583
762,24,8,14.977241
763,12,1,14.975751
764,17,6,14.961179
765,3,29,14.958411
766,9,21,14.955191
767,11,14,14.946000
768,21,18,14.937682
769,11,28,14.919360
770,8,2,14.914294
771,18,2,14.913181
772,29,19,14.907587
773,17,23,14.895943
774,13,11,14.878427
775,2,3,14.877090
776,1,10,14.875741
777,9,18,14.866345
778,11,18,14.865954
779,17,1,14.854774
780,22,18,14.846583
781,14,3,14.844031
782,14,27,14.841815
783,20,6,14.824036
784,23,21,14.814962
785,13,6,14.806571
786,29,3,14.804051
787,18,20,14.803522
788,24,10,14.790204
789,29,6,14.782221
790,20,22,14.781603
791,29,2,14.772490
792,23,10,14.759444
793,10,22,14.752641
794,22,28,14.750201
795,13,4,14.746197
796,23,26,14.727543
797,22,26,14.725932
798,13,1,14.723264
799,22,29,14.721853
800,6,5,14.721544
801,16,1,14.719219
802,25,17,14.715298
803,19,23,14.708971
804,20,14,14.704427
805,3,19,14.701690
806,24,11,14.698742
807,18,23,14.697367
808,1,31,14.696429
809,21,8,14.690581
810,20,3,14.686282
811,29,7,14.677947
812,26,2,14.667539
813,28,3,14.661578
814,29,15,14.654025
815,12,11,14.650904
816,3,12,14.649894
817,9,17,14.627771
818,12,7,14.621577
819,10,23,14.609857
820,24,9,14.600998
821,31,8,14.585194
822,13,15,14.580560
823,27,16,14.569596
824,8,31,14.568482
825,13,3,14.567221
826,23,18,14.554986
827,23,9,14.554867
828,8,8,14.552812
829,12,4,14.540424
830,14,6,14.536488
831,9,24,14.533418
832,18,1,14.526484
833,25,25,14.523860
834,10,21,14.516648
835,11,2,14.508467
836,19,6,14.492799
837,28,2,14.489065
838,9,4,14.474557
839,29,4,14.467648
840,20,31,14.459179
841,13,18,14.458315
842,14,1,14.457623
843,19,11,14.456372
844,29,17,14.445748
845,1,8,14.439583
846,13,12,14.428874
847,13,26,14.422333
848,14,29,14.414703
849,18,19,14.414210
850,14,12,14.412655
851,24,1,14.409021
852,13,8,14.406446
853,4,5,14.400395
854,9,2,14.383158
855,12,6,14.370519
856,14,0,14.358339
857,6,25,14.343291
858,11,27,14.333601
859,20,16,14.333388
860,12,10,14.304371
861,0,19,14.303204
862,8,29,14.279827
863,14,5,14.273933
864,23,11,14.272778
865,0,15,14.267131
866,10,19,14.264105
867,24,4,14.260803
868,29,5,14.249952
869,16,16,14.245844
870,10,7,14.242451
871,17,25,14.225242
872,16,2,14.222139
873,27,1,14.213810
874,19,5,14.200379
875,11,24,14.200361
876,11,25,14.198444
877,30,7,14.182495
878,26,7,14.172180
879,26,20,14.169337
880,26,18,14.164130
881,9,12,14.163691
882,23,24,14.152967
883,22,25,14.149152
884,5,26,14.143810
885,20,11,14.143002
886,25,26,14.140165
887,16,26,14.139286
888,13,2,14.134899
889,20,5,14.127161
890,18,5,14.120756
891,20,4,14.115525
892,11,26,14.111104
893,16,27,14.109235
894,22,23,14.107906
895,16,25,14.107391
896,14,15,14.104220
897,9,14,14.101547
898,24,2,14.100525
899,13,13,14.089939
900,9,3,14.085657
901,19,29,14.076203
902,10,0,14.071441
903,15,19,14.054358
904,26,26,14.053219
905,30,8,14.051806
906,11,6,14.007976
907,4,0,13.992198
908,13,23,13.986271
909,17,24,13.954240
910,13,14,13.953917
911,11,1,13.944791
912,24,0,13.900239
913,21,27,13.900065
914,23,1,13.885909
915,13,19,13.879682
916,14,22,13.874465
917,0,30,13.874238
918,3,13,13.872638
919,14,20,13.859302
920,7,7,13.851318
921,29,14,13.839434
922,5,20,13.836804
923,5,23,13.835366
924,14,4,13.806897
925,11,20,13.796397
926,11,5,13.788231
927,2,5,13.785409
928,29,13,13.785398
929,9,7,13.782837
930,8,28,13.776040
931,27,2,13.759339
932,21,23,13.748396
933,27,27,13.734931
934,14,14,13.712840
935,15,10,13.685932
936,2,19,13.685905
937,24,14,13.677872
938,26,25,13.677821
939,23,3,13.665707
940,8,26,13.654217
941,8,27,13.652339
942,13,9,13.648384
943,19,14,13.645883
944,5,21,13.645505
945,11,29,13.637700
946,10,28,13.636604
947,22,22,13.624200
948,27,26,13.610391
949,29,12,13.594226
950,10,5,13.590178
951,27,25,13.575489
952,0,26,13.564831
953,11,15,13.558920
954,0,13,13.542256
955,12,5,13.532452
956,8,16,13.527569
957,16,24,13.520629
958,27,24,13.516795
959,0,27,13.514329
960,6,26,13.493951
961,26,5,13.442669
962,27,3,13.415595
963,4,10,13.414379
964,14,28,13.393935
965,27,0,13.368780
966,0,21,13.356450
967,14,7,13.340035
968,13,16,13.330682
969,26,4,13.318879
970,12,8,13.292045
971,20,18,13.288633
972,1,22,13.273264
973,26,24,13.271542
974,24,6,13.243289
975,10,3,13.212825
976,14,30,13.186132
977,18,6,13.152875
978,22,4,13.127888
979,22,20,13.126839
980,0,22,13.114717
981,13,5,13.068507
982,0,8,13.034935
983,22,21,12.971223
984,17,22,12.939232
985,8,17,12.925325
986,21,3,12.917847
987,0,25,12.900092
988,8,18,12.829170
989,11,22,12.824686
990,27,19,12.817281
991,18,22,12.816773
992,6,21,12.814863
993,15,18,12.777614
994,20,0,12.744953
995,10,17,12.744002
996,1,9,12.693137
997,27,18,12.693104
998,27,17,12.678666
999,20,19,12.652266
1000,20,17,12.534673
1001,4,19,12.503966
1002,13,10,12.480482
1003,7,26,12.462753
1004,13,0,12.428222
1005,14,16,12.337583
1006,7,6,12.325363
1007,11,13,12.306998
1008,11,3,12.259485
1009,5,7,12.206730
1010,9,0,12.139330
1011,6,3,12.118551
1012,8,30,12.114920
1013,6,24,12.054829
1014,20,12,11.997050
1015,13,17,11.924981
1016,17,27,11.923906
1017,7,21,11.858933
1018,11,7,11.855749
1019,9,28,11.594036
1020,2,6,11.400391
1021,8,10,11.228058
1022,10,6,11.201501
1023,16,0,11.064884
1024,8,9,10.999751
