rank,layer_idx,head_idx,importance_score
461,14,17,17.290753
462,3,20,17.290352
463,6,22,17.289823
464,3,17,17.284432
465,12,25,17.281034
466,5,6,17.269444
467,21,25,17.268612
468,3,14,17.267760
469,25,3,17.265950
470,26,2,17.262799
471,0,14,17.259057
472,18,7,17.253052
473,5,24,17.252844
474,5,9,17.241262
475,20,13,17.238718
476,14,24,17.232032
477,18,10,17.231767
478,22,2,17.229551
479,12,31,17.220576
480,19,25,17.217922
481,27,21,17.214876
482,2,4,17.211716
483,12,9,17.205914
484,6,31,17.201412
485,18,4,17.190850
486,1,1,17.176319
487,3,25,17.174464
488,17,9,17.173869
489,19,4,17.160469
490,25,8,17.158736
491,28,24,17.156994
492,28,18,17.151067
493,22,1,17.138813
494,6,7,17.135772
495,26,12,17.129125
496,24,24,17.124067
497,7,29,17.122945
498,26,14,17.121562
499,7,18,17.118962
500,21,26,17.098740
501,26,19,17.093074
502,10,29,17.091196
503,29,24,17.087976
504,7,0,17.081973
505,9,6,17.056435
506,20,23,17.053653
507,1,23,17.034210
508,15,8,17.014432
509,26,1,17.008271
510,24,23,16.995343
511,5,13,16.971272
512,16,18,16.964747
513,9,27,16.960800
514,1,29,16.959735
515,1,0,16.955498
516,15,17,16.953983
517,6,17,16.937789
518,19,12,16.937763
519,7,13,16.920854
520,12,26,16.917257
521,13,27,16.916691
522,22,7,16.916576
523,4,11,16.913832
524,26,16,16.903127
525,12,21,16.901906
526,5,19,16.901641
527,2,2,16.892013
528,11,17,16.889048
529,2,30,16.887044
530,19,24,16.883898
531,17,6,16.883468
532,5,27,16.876991
533,3,30,16.875524
534,11,21,16.868995
535,30,12,16.865973
536,28,0,16.848304
537,17,10,16.843598
538,5,2,16.841424
539,2,31,16.840573
540,23,8,16.832884
541,5,3,16.832003
542,19,17,16.816532
543,23,27,16.806896
544,9,16,16.805958
545,18,3,16.797040
546,21,24,16.796666
547,29,23,16.787705
548,19,16,16.773162
549,18,27,16.769385
550,12,22,16.762855
551,17,26,16.761685
552,16,13,16.761406
553,18,13,16.747345
554,9,20,16.746287
555,14,19,16.744629
556,10,18,16.744404
557,11,11,16.741157
558,2,0,16.739771
559,8,0,16.737598
560,29,29,16.729249
561,29,0,16.720903
562,28,11,16.718882
563,10,12,16.712773
564,23,25,16.710182
565,27,15,16.709896
566,3,31,16.697105
567,24,3,16.691603
568,18,2,16.677767
569,10,26,16.666075
570,16,19,16.660780
571,26,9,16.654940
572,17,21,16.653973
573,4,1,16.653672
574,7,23,16.652251
575,20,1,16.650590
576,18,24,16.649533
577,17,29,16.649456
578,17,2,16.636490
579,7,15,16.632665
580,3,11,16.632600
581,5,1,16.631524
582,3,9,16.631524
583,25,9,16.615064
584,13,28,16.610851
585,29,11,16.610620
586,21,13,16.604309
587,27,11,16.601609
588,16,14,16.599362
589,29,30,16.598878
590,28,8,16.595685
591,18,9,16.594393
592,0,23,16.587548
593,15,29,16.577262
594,28,17,16.576937
595,25,31,16.574330
596,25,10,16.558897
597,15,23,16.550309
598,9,30,16.547990
599,2,14,16.546812
600,29,10,16.546528
601,28,1,16.545825
602,19,1,16.542640
603,17,1,16.541851
604,21,22,16.538378
605,25,27,16.537653
606,6,4,16.536610
607,22,8,16.535709
608,10,10,16.534066
609,31,27,16.525557
610,30,11,16.525102
611,7,14,16.514692
612,27,30,16.511857
613,21,1,16.508341
614,7,8,16.493059
615,23,17,16.489460
616,17,23,16.481601
617,23,9,16.475874
618,19,0,16.474140
619,9,19,16.467798
620,30,6,16.463515
621,12,14,16.454664
622,21,2,16.447008
623,23,14,16.442296
624,9,25,16.439469
625,14,3,16.435753
626,7,28,16.435665
627,19,20,16.432816
628,3,10,16.430984
629,22,9,16.429954
630,9,13,16.429474
631,3,1,16.427282
632,19,5,16.420307
633,21,16,16.408600
634,30,4,16.407552
635,10,31,16.406161
636,23,26,16.391750
637,20,30,16.388992
638,9,9,16.385903
639,29,1,16.383359
640,29,19,16.376008
641,20,6,16.371414
642,26,11,16.363911
643,13,20,16.353759
644,29,25,16.346438
645,3,22,16.345513
646,15,22,16.343718
647,4,3,16.342257
648,21,18,16.340671
649,3,0,16.336273
650,7,30,16.335109
651,26,27,16.330369
652,27,7,16.329250
653,16,7,16.328305
654,21,17,16.325468
655,1,28,16.322177
656,14,18,16.315061
657,19,3,16.297862
658,23,19,16.294556
659,10,20,16.293304
660,5,5,16.285334
661,3,8,16.283766
662,17,31,16.280828
663,29,6,16.277696
664,16,6,16.277112
665,28,21,16.274101
666,3,28,16.272696
667,7,3,16.268564
668,22,15,16.264061
669,18,8,16.263830
670,18,16,16.263784
671,5,14,16.259455
672,6,0,16.258553
673,15,15,16.256911
674,0,4,16.254155
675,20,31,16.253056
676,9,4,16.241876
677,9,29,16.241635
678,6,11,16.240960
679,6,18,16.237104
680,20,11,16.234979
681,9,5,16.234611
682,8,15,16.234467
683,11,23,16.233921
684,15,9,16.232690
685,29,7,16.232365
686,25,29,16.226073
687,20,24,16.222986
688,10,13,16.222103
689,20,2,16.220001
690,24,5,16.218520
691,25,25,16.216663
692,25,28,16.215143
693,29,28,16.212979
694,25,2,16.212623
695,8,3,16.210582
696,10,24,16.206243
697,22,27,16.205547
698,26,13,16.202029
699,25,16,16.194905
700,26,28,16.192972
701,9,7,16.188683
702,23,11,16.183886
703,8,13,16.177657
704,8,12,16.176178
705,8,14,16.171304
706,10,1,16.168645
707,11,18,16.167797
708,0,5,16.139474
709,25,17,16.136856
710,11,0,16.133685
711,9,23,16.127998
712,13,25,16.111615
713,26,29,16.108711
714,25,26,16.108482
715,20,3,16.099742
716,3,12,16.096496
717,12,27,16.092022
718,18,31,16.087942
719,9,1,16.083035
720,16,12,16.072603
721,9,10,16.065980
722,14,31,16.061574
723,17,28,16.060281
724,22,13,16.051848
725,22,18,16.051063
726,20,26,16.042835
727,14,25,16.039371
728,20,15,16.033158
729,1,14,16.013187
730,19,6,16.012680
731,26,10,16.007823
732,20,20,16.007782
733,3,27,16.001543
734,15,20,15.997990
735,6,20,15.997700
736,2,1,15.964215
737,28,15,15.963443
738,4,28,15.961283
739,14,27,15.958149
740,26,20,15.942629
741,6,1,15.937316
742,19,13,15.933990
743,22,5,15.916861
744,15,19,15.916712
745,8,26,15.913168
746,9,21,15.910715
747,14,2,15.910001
748,9,31,15.906411
749,29,3,15.899446
750,3,23,15.898448
751,29,2,15.886934
752,27,5,15.886877
753,24,26,15.872690
754,12,1,15.867461
755,23,18,15.861679
756,6,28,15.853978
757,18,19,15.844555
758,24,7,15.844390
759,23,2,15.841144
760,28,2,15.829294
761,9,26,15.827496
762,7,22,15.826231
763,18,1,15.805013
764,13,6,15.799622
765,4,29,15.792281
766,29,4,15.789908
767,18,29,15.788262
768,11,14,15.782767
769,9,17,15.782338
770,28,29,15.776568
771,24,1,15.776142
772,31,8,15.773069
773,7,24,15.768342
774,9,2,15.768047
775,4,26,15.765513
776,15,21,15.764101
777,7,7,15.757295
778,21,8,15.750744
779,20,4,15.729148
780,11,12,15.723158
781,8,17,15.722781
782,26,18,15.709406
783,18,28,15.708927
784,22,26,15.708179
785,23,20,15.703874
786,23,10,15.700530
787,30,5,15.692034
788,14,13,15.683697
789,21,27,15.670998
790,25,30,15.651136
791,12,20,15.648305
792,28,3,15.647998
793,13,4,15.644422
794,6,2,15.640918
795,19,29,15.633566
796,30,15,15.631867
797,20,5,15.625647
798,26,6,15.623561
799,26,26,15.622499
800,27,3,15.613866
801,20,25,15.612372
802,22,22,15.602527
803,21,23,15.601773
804,26,0,15.590398
805,3,13,15.575346
806,9,18,15.561497
807,24,8,15.560883
808,30,14,15.558633
809,23,21,15.552472
810,7,31,15.546139
811,7,25,15.542736
812,14,29,15.538570
813,22,23,15.516954
814,2,15,15.515174
815,0,9,15.508975
816,12,11,15.506482
817,3,29,15.498040
818,16,15,15.495659
819,13,2,15.473903
820,26,8,15.473298
821,23,24,15.470238
822,8,2,15.449941
823,13,3,15.447330
824,26,5,15.445626
825,4,30,15.439536
826,11,28,15.436709
827,30,30,15.428764
828,12,4,15.427082
829,11,25,15.424458
830,24,10,15.424096
831,13,8,15.415761
832,2,3,15.414220
833,20,22,15.412254
834,11,2,15.406357
835,29,5,15.389654
836,14,6,15.386992
837,14,12,15.381796
838,24,2,15.364012
839,22,12,15.348907
840,19,11,15.346631
841,8,29,15.342201
842,22,6,15.332808
843,24,9,15.329567
844,27,16,15.328073
845,4,5,15.326400
846,29,17,15.313159
847,14,15,15.307284
848,12,7,15.300261
849,13,1,15.288525
850,22,14,15.272928
851,29,15,15.265949
852,27,24,15.264861
853,14,1,15.263440
854,22,25,15.255091
855,6,25,15.243458
856,10,21,15.242519
857,13,11,15.237424
858,13,13,15.229988
859,9,3,15.225332
860,12,30,15.223617
861,11,1,15.209147
862,10,23,15.205983
863,27,26,15.201071
864,27,2,15.199995
865,8,31,15.183764
866,9,8,15.180381
867,24,0,15.179637
868,8,8,15.166615
869,23,22,15.161892
870,10,7,15.158503
871,24,11,15.148638
872,10,22,15.145613
873,16,27,15.138380
874,13,18,15.137939
875,13,15,15.134659
876,16,16,15.132337
877,29,13,15.127834
878,27,1,15.123388
879,18,5,15.119477
880,16,25,15.119324
881,9,24,15.119306
882,11,26,15.108418
883,23,1,15.106079
884,12,6,15.086256
885,11,27,15.071318
886,10,19,15.069384
887,18,23,15.060260
888,14,5,15.022712
889,22,29,15.014246
890,18,20,15.000220
891,27,27,14.995635
892,26,25,14.984665
893,13,26,14.970551
894,11,24,14.968139
895,29,14,14.966988
896,30,7,14.962066
897,4,0,14.961554
898,14,0,14.957389
899,27,0,14.945900
900,1,25,14.923986
901,16,5,14.921440
902,12,10,14.907862
903,22,20,14.907588
904,24,4,14.906741
905,1,31,14.869065
906,26,24,14.868386
907,22,28,14.849577
908,23,3,14.843902
909,13,12,14.838763
910,13,14,14.837792
911,30,8,14.833138
912,3,19,14.805835
913,27,25,14.803194
914,13,23,14.802921
915,10,0,14.799052
916,20,16,14.796842
917,2,19,14.781563
918,29,12,14.764683
919,8,27,14.731259
920,5,20,14.692331
921,15,10,14.665661
922,8,28,14.663424
923,14,20,14.654839
924,8,18,14.654175
925,17,25,14.654091
926,2,5,14.649256
927,1,10,14.646281
928,16,26,14.643243
929,11,20,14.641008
930,26,7,14.638007
931,9,12,14.623912
932,24,14,14.614992
933,11,6,14.614842
934,22,21,14.609961
935,19,23,14.596906
936,4,10,14.588881
937,13,9,14.558537
938,16,2,14.547001
939,14,22,14.540863
940,1,8,14.533928
941,10,5,14.512359
942,22,4,14.490676
943,14,14,14.472787
944,20,14,14.461472
945,9,14,14.459633
946,14,4,14.458567
947,16,24,14.447042
948,13,19,14.430544
949,11,5,14.417420
950,1,2,14.416430
951,24,6,14.400280
952,0,19,14.380699
953,5,21,14.380546
954,5,26,14.372426
955,5,23,14.371924
956,6,5,14.367185
957,21,3,14.355801
958,10,28,14.351710
959,11,15,14.344246
960,12,5,14.336861
961,26,4,14.318844
962,20,18,14.275924
963,14,7,14.262062
964,13,5,14.258425
965,16,1,14.220748
966,27,18,14.215869
967,14,28,14.212830
968,18,6,14.197183
969,17,22,14.170082
970,27,19,14.162826
971,17,24,14.149585
972,13,16,14.148859
973,20,0,14.082562
974,8,16,14.080927
975,19,14,14.053860
976,11,22,14.007584
977,15,18,14.002290
978,0,30,13.979445
979,12,8,13.935358
980,27,17,13.912971
981,6,26,13.891038
982,11,29,13.868597
983,0,15,13.867689
984,7,6,13.796034
985,20,19,13.688809
986,6,21,13.658033
987,0,26,13.578930
988,14,30,13.563262
989,13,0,13.561775
990,10,3,13.549943
991,20,17,13.546093
992,0,28,13.415563
993,11,3,13.382520
994,7,26,13.363202
995,10,17,13.336642
996,13,10,13.330047
997,0,25,13.324828
998,8,30,13.313950
999,14,16,13.291882
1000,0,21,13.253558
1001,5,7,13.226041
1002,9,0,13.201782
1003,0,13,13.197121
1004,20,12,13.080397
1005,7,21,13.036157
1006,6,24,13.031570
1007,11,13,13.003309
1008,0,8,12.995162
1009,6,3,12.983968
1010,1,22,12.957727
1011,18,22,12.925135
1012,1,9,12.825210
1013,13,17,12.800630
1014,0,27,12.622448
1015,9,28,12.590875
1016,4,19,12.578882
1017,11,7,12.568948
1018,0,22,12.475594
1019,17,27,12.403078
1020,10,6,12.234759
1021,2,6,12.105728
1022,8,9,11.638087
1023,16,0,11.624209
1024,8,10,11.562485
