rank,layer_idx,head_idx,importance_score
147,17,20,14.856196
148,0,17,14.855869
149,31,3,14.854467
150,16,20,14.842777
151,23,16,14.839254
152,23,29,14.833138
153,1,19,14.818753
154,31,17,14.794170
155,24,28,14.782792
156,30,19,14.766480
157,28,22,14.749096
158,24,29,14.745613
159,6,16,14.744209
160,8,4,14.740296
161,2,7,14.705028
162,18,14,14.696806
163,15,2,14.695069
164,2,12,14.694036
165,29,8,14.680751
166,23,13,14.659789
167,1,27,14.652891
168,14,10,14.627260
169,18,26,14.616228
170,31,26,14.606283
171,27,9,14.606144
172,17,13,14.596958
173,24,15,14.590339
174,6,15,14.576441
175,7,1,14.569221
176,15,12,14.550024
177,4,13,14.543902
178,22,3,14.541686
179,31,12,14.541548
180,2,18,14.538122
181,17,8,14.532523
182,2,8,14.529377
183,6,8,14.500591
184,21,28,14.500202
185,22,17,14.497603
186,25,21,14.489233
187,31,2,14.470965
188,2,25,14.458861
189,21,31,14.441626
190,17,5,14.433074
191,29,31,14.427597
192,25,1,14.416324
193,15,31,14.363309
194,4,25,14.342407
195,4,27,14.338507
196,4,17,14.326223
197,3,5,14.326041
198,2,20,14.315507
199,17,4,14.310629
200,10,2,14.306767
201,3,3,14.289950
202,17,19,14.267001
203,6,30,14.266257
204,26,17,14.264505
205,3,17,14.260898
206,18,18,14.237494
207,0,20,14.230193
208,6,12,14.215759
209,30,29,14.204882
210,31,9,14.181472
211,27,10,14.177786
212,24,31,14.153428
213,21,19,14.151484
214,17,17,14.134693
215,6,10,14.102054
216,1,11,14.101493
217,18,7,14.098292
218,24,21,14.094654
219,18,25,14.094395
220,8,20,14.090667
221,16,22,14.082433
222,23,23,14.072788
223,19,22,14.064133
224,23,0,14.042832
225,1,29,14.035632
226,3,16,14.029099
227,16,23,14.025384
228,17,3,14.018927
229,16,17,14.011445
230,25,11,14.010304
231,18,15,13.997235
232,30,21,13.995003
233,24,20,13.991496
234,28,4,13.983764
235,2,9,13.978040
236,28,12,13.975944
237,5,28,13.974018
238,30,28,13.973351
239,5,31,13.960970
240,24,12,13.952991
241,27,20,13.952975
242,3,18,13.952033
243,28,7,13.951367
244,19,26,13.948961
245,19,21,13.945766
246,2,11,13.940037
247,10,9,13.912463
248,4,16,13.910145
249,19,10,13.900811
250,2,13,13.888934
251,19,30,13.881864
252,30,24,13.870579
253,15,5,13.866918
254,27,13,13.863441
255,8,6,13.859215
256,24,18,13.857154
257,21,21,13.855650
258,3,26,13.853790
259,26,14,13.845879
260,10,30,13.843660
261,17,14,13.834649
262,17,7,13.832015
263,26,21,13.831797
264,5,10,13.820656
265,2,17,13.819819
266,13,24,13.813095
267,29,22,13.808290
268,12,17,13.807574
269,28,31,13.805614
270,22,2,13.795602
271,10,11,13.778565
272,13,22,13.775846
273,29,16,13.772198
274,27,31,13.770080
275,4,15,13.765839
276,29,24,13.765151
277,8,23,13.757629
278,12,18,13.757154
279,3,24,13.755239
280,17,12,13.747720
281,26,12,13.702935
282,4,23,13.700088
283,5,30,13.698900
284,23,5,13.696220
285,31,10,13.691555
286,29,29,13.684414
287,25,0,13.683601
288,15,16,13.682871
289,29,20,13.681843
290,31,1,13.680883
291,25,31,13.677318
292,0,9,13.675584
293,3,6,13.671532
294,2,26,13.670686
295,26,3,13.669963
296,24,25,13.667182
297,2,2,13.658582
298,5,29,13.657108
299,26,23,13.645497
300,25,29,13.638013
301,3,2,13.633772
302,5,8,13.626789
303,5,13,13.626171
304,2,28,13.625098
305,27,23,13.624822
306,7,20,13.622213
307,27,12,13.616648
308,7,17,13.606661
309,29,18,13.605474
310,7,11,13.594517
311,31,31,13.589341
312,28,24,13.586886
313,25,8,13.573653
314,11,19,13.557557
315,19,12,13.553110
316,2,31,13.551455
317,5,3,13.542671
318,2,30,13.526907
319,31,29,13.522455
320,30,3,13.517562
321,1,14,13.517537
322,6,19,13.517180
323,11,16,13.515569
324,1,25,13.514843
325,27,15,13.512831
326,29,21,13.509080
327,26,1,13.508948
328,17,16,13.504276
329,6,6,13.503781
330,24,16,13.498264
331,8,5,13.495973
332,15,4,13.494180
333,22,1,13.489895
334,3,7,13.479303
335,25,24,13.466631
336,4,31,13.466263
337,22,0,13.458081
338,10,14,13.446059
339,28,25,13.440894
340,31,13,13.439784
341,2,27,13.430718
342,5,9,13.412863
343,22,30,13.410935
344,12,13,13.400302
345,31,27,13.397867
346,0,23,13.395974
347,12,2,13.388499
348,12,16,13.381603
349,24,19,13.379409
350,27,6,13.376794
351,29,30,13.366842
352,3,11,13.363204
353,4,7,13.352865
354,4,21,13.344742
355,21,20,13.332584
356,20,23,13.323803
357,27,8,13.311545
358,30,25,13.309629
359,30,20,13.305986
360,12,15,13.300459
361,25,28,13.299254
362,23,4,13.291309
363,0,19,13.281089
364,16,4,13.276025
365,28,6,13.273068
366,20,7,13.267921
367,14,17,13.263898
368,3,15,13.258078
369,30,27,13.254951
370,2,29,13.250514
371,5,14,13.248667
372,22,24,13.241382
373,1,10,13.230626
374,26,9,13.226746
375,21,22,13.219409
376,14,19,13.204784
377,22,7,13.202816
378,23,6,13.194643
379,7,12,13.193981
380,26,11,13.188041
381,7,19,13.179846
382,12,23,13.177119
383,4,4,13.171237
384,29,25,13.171125
385,16,13,13.170539
386,7,0,13.169345
387,12,28,13.162473
388,21,14,13.162308
389,28,19,13.152524
390,18,12,13.146035
391,26,30,13.131319
392,20,21,13.124824
393,2,0,13.124749
394,15,28,13.120121
395,8,21,13.116285
396,21,0,13.115237
397,16,14,13.113959
398,19,9,13.108007
399,15,27,13.106990
400,28,10,13.099444
401,5,2,13.096005
402,0,30,13.087352
403,24,24,13.080630
404,18,0,13.074778
405,26,0,13.060949
406,5,12,13.055621
407,23,7,13.054317
408,15,6,13.053704
409,3,10,13.045798
410,5,17,13.037690
411,0,16,13.033777
412,30,9,13.019855
413,26,22,13.011793
414,28,16,13.010622
415,25,18,13.009639
416,25,9,12.996416
417,29,23,12.987305
418,19,31,12.980460
419,15,3,12.971537
420,6,27,12.955383
421,7,3,12.944387
422,4,18,12.941967
423,19,28,12.939823
424,1,28,12.936608
425,18,13,12.935445
426,10,31,12.934774
427,3,21,12.933700
428,25,3,12.932346
429,15,25,12.930494
430,6,14,12.929274
431,0,15,12.928391
432,18,4,12.923302
433,25,10,12.919654
434,30,31,12.915860
435,7,27,12.914578
436,6,7,12.901987
437,6,18,12.900668
438,10,12,12.888638
439,7,25,12.876452
440,12,24,12.874692
441,6,1,12.874069
442,6,11,12.846335
443,28,14,12.845935
444,19,15,12.830713
445,25,30,12.813891
446,4,20,12.808078
447,17,10,12.805595
448,30,13,12.797855
449,11,30,12.791248
450,9,9,12.790974
451,29,9,12.781946
452,5,0,12.769537
453,5,15,12.762595
454,4,22,12.759266
455,13,31,12.754782
456,16,7,12.753166
457,26,10,12.752305
458,21,2,12.744095
459,6,17,12.742974
460,0,18,12.741805
461,2,24,12.739150
462,25,19,12.737171
463,15,17,12.733373
464,1,31,12.730998
465,16,6,12.721725
466,20,9,12.714006
467,21,17,12.712290
468,25,2,12.708612
469,18,17,12.699946
470,24,7,12.682104
471,29,28,12.682085
472,2,14,12.681184
473,21,12,12.675613
474,4,6,12.671991
475,19,19,12.670295
476,5,5,12.666962
477,17,0,12.666407
478,9,10,12.662442
479,29,10,12.655795
480,19,17,12.654775
481,10,15,12.651878
482,4,8,12.650762
483,7,16,12.646539
484,7,23,12.646185
485,5,18,12.637702
486,12,25,12.637338
487,3,20,12.636333
488,24,5,12.630764
489,6,4,12.630054
490,21,16,12.629164
491,6,28,12.628233
492,27,21,12.622623
493,23,8,12.612919
494,17,9,12.606194
495,0,14,12.585516
496,26,13,12.573956
497,28,1,12.570216
498,5,1,12.567106
499,10,29,12.558314
500,3,9,12.552257
501,22,5,12.550569
502,30,26,12.544668
503,16,9,12.544388
504,11,10,12.543417
505,19,13,12.540346
506,3,31,12.538472
507,7,4,12.536492
508,7,10,12.514817
509,19,16,12.514725
510,16,15,12.505426
511,6,29,12.499334
512,3,8,12.499316
513,17,2,12.496259
514,7,13,12.495303
515,20,20,12.493836
516,29,1,12.492910
517,5,24,12.463096
518,4,2,12.447458
519,12,26,12.446388
520,28,30,12.445329
521,27,11,12.441507
522,6,31,12.437042
523,0,4,12.434999
524,31,8,12.434211
525,1,8,12.431590
526,29,0,12.431043
527,19,0,12.408528
528,26,16,12.405962
529,30,1,12.402328
530,21,11,12.401838
531,18,27,12.394965
532,10,16,12.386418
533,27,25,12.385363
534,30,11,12.384162
535,19,18,12.380482
536,24,27,12.365045
537,7,9,12.364277
538,16,12,12.360603
539,12,22,12.358093
540,5,22,12.356270
541,3,25,12.344305
542,5,11,12.342853
543,20,10,12.335225
544,15,9,12.325360
545,2,15,12.319575
546,11,17,12.315811
547,10,25,12.310857
548,30,12,12.307170
549,22,11,12.291357
550,18,30,12.280599
551,19,4,12.278596
552,24,23,12.274695
553,21,18,12.257602
554,15,26,12.255963
555,12,14,12.254463
556,11,18,12.253039
557,29,11,12.249498
558,23,17,12.247897
559,15,24,12.230664
560,3,28,12.222879
561,7,14,12.222346
562,15,8,12.221559
563,23,27,12.209046
564,2,4,12.197141
565,12,29,12.195123
566,29,6,12.193983
567,16,10,12.186182
568,19,1,12.183058
569,19,27,12.180255
570,30,16,12.179854
571,29,19,12.179449
572,29,17,12.175592
573,25,16,12.165975
574,26,15,12.155959
575,18,24,12.154265
576,7,29,12.144645
577,19,2,12.144334
578,4,11,12.137562
579,11,0,12.130931
580,28,0,12.130087
581,7,30,12.128085
582,22,6,12.124228
583,26,19,12.116521
584,20,13,12.113656
585,13,28,12.113010
586,0,21,12.111845
587,7,18,12.111813
588,21,15,12.110437
589,15,11,12.109837
590,16,18,12.105839
591,19,25,12.103605
592,4,26,12.092666
593,26,29,12.092489
594,3,30,12.090679
595,13,30,12.090388
596,10,7,12.090200
597,29,3,12.084548
598,10,27,12.084075
599,3,12,12.074590
600,10,10,12.072617
601,23,25,12.068372
602,22,15,12.067912
603,20,4,12.060939
604,29,7,12.060537
605,3,27,12.056496
606,20,6,12.052063
607,11,12,12.049549
608,12,31,12.035399
609,24,26,12.005904
610,11,23,12.001526
611,29,2,11.998171
612,30,2,11.998110
613,25,17,11.994604
614,27,7,11.993467
615,24,3,11.988853
616,25,25,11.987474
617,5,6,11.984907
618,28,11,11.981445
619,20,27,11.972871
620,22,13,11.969513
621,12,3,11.964853
622,24,1,11.964501
623,27,5,11.961205
624,26,8,11.958400
625,3,23,11.957493
626,13,7,11.956095
627,18,11,11.955223
628,3,14,11.946971
629,18,2,11.944695
630,16,21,11.944360
631,7,22,11.922513
632,28,28,11.921957
633,22,27,11.916148
634,28,29,11.911112
635,20,31,11.908695
636,23,2,11.906953
637,23,19,11.905576
638,26,28,11.899119
639,26,26,11.898775
640,0,5,11.898648
641,20,22,11.896249
642,22,10,11.893737
643,24,8,11.891787
644,16,8,11.891256
645,28,17,11.890326
646,16,11,11.886320
647,30,0,11.880349
648,6,0,11.877611
649,29,4,11.873029
650,28,3,11.871154
651,28,2,11.866321
652,28,8,11.858617
653,18,3,11.848896
654,29,15,11.848142
655,1,2,11.833789
656,3,1,11.825180
657,2,1,11.824337
658,23,1,11.822731
659,6,23,11.820725
660,26,6,11.810953
661,5,26,11.791715
662,15,14,11.784102
663,28,20,11.780615
664,9,25,11.779666
665,3,19,11.778809
666,25,27,11.770527
667,15,29,11.763265
668,19,5,11.755344
669,12,27,11.752626
670,6,22,11.738113
671,25,26,11.737696
672,4,30,11.722578
673,14,23,11.721217
674,14,24,11.713401
675,18,10,11.712378
676,20,1,11.711502
677,18,21,11.711368
678,0,26,11.710354
679,14,29,11.703361
680,17,1,11.699323
681,30,6,11.690811
682,23,20,11.676205
683,20,3,11.673858
684,11,14,11.671780
685,23,9,11.669474
686,11,8,11.662417
687,30,30,11.659444
688,8,8,11.655373
689,27,24,11.651685
690,12,20,11.649601
691,11,9,11.648659
692,15,13,11.647145
693,23,11,11.645020
694,30,5,11.642196
695,5,19,11.641927
696,28,18,11.641190
697,21,1,11.639304
698,18,1,11.638289
699,23,3,11.637902
700,9,5,11.636778
701,20,2,11.632108
702,27,30,11.631911
703,24,14,11.626736
704,22,18,11.621803
705,19,24,11.611636
706,7,8,11.610908
707,28,23,11.606297
708,3,0,11.606050
709,14,25,11.591025
710,10,8,11.590048
711,17,21,11.589383
712,20,24,11.587676
713,17,31,11.583654
714,19,29,11.575751
715,26,20,11.569424
716,27,27,11.568008
717,23,14,11.555155
718,26,18,11.551763
719,6,25,11.548681
720,5,27,11.547295
721,20,30,11.543659
722,13,27,11.537364
723,26,2,11.533307
724,20,5,11.515169
725,9,8,11.514650
726,7,28,11.509749
727,2,3,11.501706
728,6,20,11.498835
729,12,9,11.496495
730,21,25,11.491453
731,11,28,11.490474
732,4,28,11.487067
733,26,27,11.479428
734,23,18,11.475606
735,12,21,11.474884
736,24,4,11.472303
737,23,22,11.471770
738,18,5,11.471474
739,9,27,11.461916
740,30,4,11.459103
741,30,15,11.449024
742,9,26,11.447897
743,30,14,11.447089
744,8,13,11.443540
745,4,29,11.442580
746,28,15,11.441418
747,8,3,11.426403
748,12,30,11.424372
749,3,22,11.423271
750,24,2,11.422323
751,6,2,11.411867
752,8,25,11.402250
753,22,8,11.398868
754,1,22,11.392676
755,18,19,11.390979
756,21,23,11.384678
757,17,29,11.380323
758,29,5,11.378574
759,8,12,11.364221
760,18,16,11.360014
761,20,15,11.357620
762,27,26,11.356550
763,19,6,11.350609
764,10,26,11.346673
765,11,2,11.343498
766,17,6,11.337050
767,4,0,11.335882
768,4,3,11.331441
769,11,21,11.328695
770,23,10,11.325750
771,19,11,11.320823
772,23,26,11.309141
773,8,15,11.302474
774,7,15,11.302288
775,30,8,11.285744
776,24,0,11.285044
777,9,19,11.282926
778,22,26,11.281696
779,13,21,11.281402
780,21,13,11.278774
781,24,9,11.276290
782,15,15,11.265470
783,19,20,11.251716
784,17,28,11.247576
785,10,18,11.243893
786,11,6,11.238472
787,10,13,11.237464
788,20,19,11.235186
789,0,13,11.225805
790,8,19,11.225160
791,21,26,11.219860
792,11,1,11.212776
793,24,10,11.202462
794,20,18,11.198830
795,17,23,11.183833
796,0,25,11.179727
797,26,7,11.169520
798,16,5,11.167598
799,10,4,11.162807
800,29,13,11.153241
801,8,24,11.151055
802,0,8,11.144926
803,23,24,11.144057
804,22,9,11.143902
805,6,26,11.142150
806,7,31,11.141687
807,13,25,11.131975
808,7,24,11.129844
809,27,1,11.122978
810,9,16,11.122968
811,29,12,11.121448
812,12,1,11.121333
813,9,29,11.121099
814,27,2,11.115983
815,4,5,11.110419
816,7,7,11.110153
817,26,5,11.110024
818,20,16,11.098372
819,23,21,11.092982
820,16,3,11.082910
821,9,3,11.074403
822,26,4,11.072687
823,22,4,11.071102
824,21,24,11.064817
825,29,14,11.063936
826,18,29,11.046705
827,2,5,11.039918
828,21,8,11.039657
829,9,13,11.027610
830,19,3,11.026605
831,9,4,11.020730
832,26,25,11.020045
833,22,23,11.015403
834,10,20,11.014148
835,16,19,11.006899
836,26,24,11.006072
837,11,4,11.005165
838,11,15,10.992649
839,3,29,10.989476
840,22,12,10.984980
841,27,3,10.984830
842,24,6,10.982384
843,20,11,10.969618
844,4,1,10.966096
845,20,17,10.964373
846,27,16,10.950845
847,18,31,10.950008
848,17,26,10.940025
849,22,22,10.931309
850,14,18,10.919311
851,20,26,10.914923
852,14,27,10.911853
853,15,23,10.897797
854,14,15,10.893468
855,18,8,10.890449
856,18,9,10.882602
857,10,1,10.880791
858,18,20,10.878945
859,3,13,10.872367
860,9,24,10.863484
861,13,2,10.862674
862,9,6,10.857328
863,27,0,10.853584
864,30,7,10.849627
865,9,22,10.842900
866,14,12,10.830871
867,0,27,10.828008
868,28,21,10.818776
869,8,14,10.801423
870,9,15,10.776972
871,13,3,10.768165
872,14,3,10.759663
873,9,1,10.752508
874,10,19,10.748437
875,13,20,10.744951
876,22,25,10.740115
877,9,18,10.735952
878,12,10,10.710151
879,6,5,10.707180
880,8,7,10.701243
881,22,28,10.699585
882,14,21,10.693114
883,18,28,10.689416
884,9,7,10.684877
885,20,25,10.683961
886,15,19,10.670698
887,15,22,10.670656
888,13,26,10.662666
889,24,11,10.653345
890,10,0,10.647468
891,12,11,10.639037
892,22,20,10.627725
893,17,25,10.625414
894,11,11,10.618624
895,21,3,10.604657
896,11,25,10.585832
897,14,16,10.582361
898,22,21,10.562300
899,22,29,10.546806
900,13,6,10.538023
901,8,2,10.529029
902,16,16,10.526559
903,9,31,10.507034
904,12,4,10.495337
905,13,23,10.491863
906,27,18,10.486278
907,11,29,10.478498
908,27,19,10.474031
909,14,31,10.468785
910,15,10,10.459513
911,9,20,10.450789
912,15,21,10.443113
913,8,0,10.435414
914,14,2,10.428519
915,10,22,10.424428
916,5,21,10.422916
917,9,2,10.414976
918,27,17,10.403379
919,5,20,10.402527
920,18,23,10.381163
921,14,6,10.370234
922,1,9,10.346297
923,8,17,10.345817
924,4,10,10.340892
925,5,23,10.329313
926,16,27,10.286547
927,12,6,10.263456
928,9,30,10.263274
929,8,26,10.258716
930,13,8,10.247310
931,15,20,10.232251
932,21,27,10.227632
933,8,31,10.207316
934,11,5,10.202058
935,9,23,10.199013
936,13,1,10.195219
937,16,2,10.189630
938,14,28,10.188074
939,22,14,10.172690
940,10,5,10.164344
941,10,24,10.158059
942,16,25,10.153748
943,11,27,10.147722
944,20,0,10.146724
945,10,23,10.139864
946,8,18,10.138978
947,10,28,10.118325
948,6,3,10.114138
949,13,13,10.109244
950,20,14,10.105422
951,14,13,10.095485
952,10,21,10.093204
953,19,23,10.055672
954,12,7,10.055443
955,14,1,10.031135
956,10,3,10.020189
957,13,14,10.003737
958,2,19,10.002676
959,6,21,10.002493
960,13,4,9.966793
961,11,26,9.961428
962,13,11,9.938160
963,12,5,9.937947
964,15,18,9.934977
965,14,0,9.932609
966,8,29,9.913340
967,17,22,9.909576
968,9,21,9.903076
969,16,1,9.896036
970,11,20,9.890140
971,13,18,9.888877
972,13,15,9.854304
973,16,26,9.824750
974,19,14,9.822301
975,13,12,9.785160
976,18,6,9.752401
977,11,24,9.730462
978,0,28,9.722335
979,14,5,9.690064
980,12,8,9.624401
981,7,21,9.614242
982,14,20,9.606292
983,4,19,9.589319
984,6,24,9.581224
985,16,24,9.571077
986,11,22,9.569745
987,8,28,9.524662
988,14,14,9.516447
989,8,16,9.472478
990,9,17,9.466562
991,13,16,9.454750
992,9,12,9.403164
993,14,22,9.380687
994,13,9,9.353122
995,8,27,9.349328
996,9,14,9.335347
997,0,22,9.251150
998,7,6,9.248803
999,14,7,9.226532
1000,13,5,9.225067
1001,7,26,9.198986
1002,13,19,9.195357
1003,17,24,9.184875
1004,11,3,9.181237
1005,2,6,9.144584
1006,13,17,9.074307
1007,5,7,9.022243
1008,8,9,9.014762
1009,11,13,8.998578
1010,14,4,8.967752
1011,20,12,8.956804
1012,10,6,8.902099
1013,13,0,8.892934
1014,11,7,8.824189
1015,14,30,8.735846
1016,9,28,8.587503
1017,10,17,8.533009
1018,8,30,8.484157
1019,17,27,8.479912
1020,9,0,8.464842
1021,13,10,8.352295
1022,18,22,8.246807
1023,8,10,8.178619
1024,16,0,8.148791
