rank,layer_idx,head_idx,importance_score
144,25,0,0.561150
145,17,30,0.561094
146,28,9,0.560797
147,1,13,0.560605
148,4,23,0.560533
149,7,2,0.560020
150,3,18,0.559463
151,24,21,0.559379
152,27,9,0.558936
153,24,20,0.558728
154,2,20,0.558471
155,6,13,0.558242
156,17,15,0.558005
157,31,0,0.556580
158,24,18,0.556032
159,30,10,0.555965
160,16,30,0.555824
161,19,30,0.555448
162,31,26,0.555367
163,1,30,0.555180
164,3,5,0.554695
165,31,3,0.554551
166,4,25,0.554401
167,4,24,0.553768
168,3,16,0.552836
169,1,3,0.552587
170,3,15,0.551954
171,8,4,0.551162
172,24,12,0.550448
173,17,5,0.550341
174,2,27,0.550254
175,7,5,0.549778
176,0,7,0.549220
177,17,20,0.549076
178,28,12,0.548625
179,21,30,0.548547
180,15,16,0.548318
181,13,29,0.548142
182,1,16,0.548093
183,31,15,0.548052
184,22,3,0.547886
185,12,19,0.547755
186,7,1,0.547406
187,27,13,0.546506
188,21,31,0.546345
189,2,28,0.546202
190,25,3,0.546017
191,14,8,0.545782
192,24,25,0.545157
193,18,14,0.544872
194,2,24,0.544722
195,16,20,0.544622
196,3,26,0.544525
197,28,31,0.544200
198,31,2,0.543716
199,3,3,0.543484
200,2,9,0.543396
201,8,20,0.543205
202,24,27,0.543018
203,2,11,0.542840
204,28,19,0.542374
205,3,24,0.541958
206,1,15,0.541883
207,24,16,0.541783
208,0,11,0.541662
209,2,17,0.541565
210,26,17,0.541188
211,24,15,0.540663
212,27,10,0.540633
213,4,15,0.540363
214,17,4,0.540319
215,17,8,0.540307
216,24,19,0.540260
217,27,20,0.540228
218,21,28,0.540016
219,31,13,0.539677
220,19,22,0.539084
221,29,16,0.538654
222,6,12,0.538497
223,3,21,0.537511
224,3,17,0.537280
225,4,17,0.536959
226,30,29,0.536798
227,18,0,0.536641
228,4,2,0.535149
229,2,29,0.535116
230,31,10,0.535095
231,27,6,0.534909
232,31,31,0.534744
233,26,23,0.534669
234,4,27,0.534405
235,29,20,0.534346
236,29,21,0.534206
237,29,31,0.534078
238,6,15,0.534077
239,31,29,0.533240
240,30,28,0.533216
241,15,2,0.532980
242,18,26,0.532959
243,26,30,0.532941
244,17,3,0.532644
245,8,22,0.532539
246,4,16,0.532273
247,3,2,0.532157
248,25,24,0.532092
249,19,2,0.532058
250,26,21,0.531619
251,23,5,0.531074
252,30,21,0.530731
253,19,26,0.530406
254,15,12,0.530332
255,22,30,0.530279
256,29,22,0.529980
257,19,21,0.529817
258,13,22,0.529393
259,28,7,0.528888
260,1,23,0.528729
261,11,31,0.528555
262,7,20,0.528370
263,28,4,0.528328
264,16,22,0.527689
265,31,9,0.527676
266,3,7,0.527612
267,25,8,0.527586
268,18,18,0.527516
269,1,1,0.527148
270,21,14,0.527113
271,28,24,0.526947
272,6,30,0.526851
273,12,15,0.526580
274,25,31,0.526516
275,0,10,0.526385
276,18,25,0.526211
277,10,9,0.526190
278,26,12,0.525899
279,17,19,0.525749
280,3,6,0.525526
281,8,6,0.525502
282,16,17,0.525416
283,24,24,0.525216
284,18,15,0.525148
285,6,16,0.524667
286,5,12,0.524637
287,21,19,0.524628
288,19,10,0.524384
289,26,14,0.523851
290,2,2,0.523761
291,25,21,0.523717
292,2,30,0.523604
293,22,0,0.523359
294,2,31,0.523196
295,23,6,0.523096
296,27,23,0.523064
297,14,11,0.522810
298,19,15,0.522749
299,8,5,0.522454
300,29,24,0.522338
301,28,16,0.522145
302,27,12,0.522027
303,25,11,0.521807
304,4,20,0.521555
305,10,11,0.521242
306,21,21,0.521175
307,21,0,0.520810
308,10,30,0.520575
309,30,24,0.520533
310,5,10,0.520503
311,5,31,0.520154
312,25,18,0.520033
313,26,3,0.520014
314,4,4,0.519770
315,1,27,0.519570
316,29,18,0.519164
317,0,20,0.518782
318,20,23,0.518546
319,15,4,0.518366
320,28,25,0.518293
321,29,29,0.517943
322,17,7,0.517943
323,10,14,0.517894
324,14,9,0.517706
325,1,0,0.517604
326,17,14,0.517298
327,22,2,0.517048
328,30,20,0.516456
329,3,20,0.516225
330,15,5,0.516176
331,17,17,0.516049
332,4,7,0.515886
333,31,1,0.515708
334,5,30,0.515680
335,5,8,0.515598
336,4,21,0.515494
337,25,2,0.515354
338,29,9,0.514927
339,25,29,0.514845
340,26,15,0.514752
341,28,10,0.514689
342,9,11,0.514144
343,12,2,0.513843
344,6,8,0.513400
345,23,4,0.513336
346,15,27,0.513234
347,3,11,0.513221
348,22,24,0.512636
349,20,9,0.512518
350,1,11,0.512328
351,5,17,0.512313
352,22,1,0.512265
353,2,0,0.511838
354,4,18,0.511611
355,7,17,0.511571
356,0,24,0.511169
357,18,7,0.510946
358,20,21,0.510758
359,16,23,0.510739
360,30,9,0.510648
361,26,9,0.510517
362,1,29,0.510453
363,19,12,0.510182
364,19,9,0.510063
365,30,3,0.509764
366,28,30,0.509618
367,4,31,0.509574
368,5,0,0.509312
369,31,27,0.508942
370,5,9,0.508370
371,23,7,0.508214
372,5,28,0.507976
373,18,17,0.507443
374,28,14,0.507270
375,6,6,0.507244
376,12,16,0.506939
377,6,10,0.506809
378,14,10,0.506335
379,25,28,0.506325
380,7,11,0.506250
381,27,8,0.505699
382,24,5,0.505598
383,2,4,0.505533
384,30,25,0.505123
385,4,22,0.504767
386,5,29,0.504669
387,24,23,0.504613
388,30,27,0.504154
389,5,11,0.504011
390,24,7,0.503384
391,26,22,0.503320
392,5,13,0.503136
393,29,30,0.502755
394,15,28,0.502735
395,27,21,0.502535
396,28,6,0.501755
397,18,12,0.501528
398,16,4,0.501495
399,4,8,0.501488
400,2,14,0.501175
401,19,18,0.501142
402,26,11,0.501093
403,29,23,0.500748
404,21,20,0.500605
405,26,1,0.500543
406,3,10,0.500480
407,21,12,0.500389
408,20,10,0.500119
409,4,6,0.500034
410,0,17,0.499649
411,25,9,0.499284
412,27,15,0.499277
413,13,24,0.499092
414,15,31,0.499050
415,18,11,0.498739
416,10,25,0.498651
417,17,12,0.498129
418,18,30,0.497900
419,30,31,0.497617
420,0,18,0.497567
421,28,20,0.497254
422,25,10,0.496639
423,12,17,0.496244
424,19,19,0.496160
425,22,7,0.495418
426,10,2,0.495261
427,7,27,0.495201
428,22,11,0.495097
429,30,1,0.495045
430,3,31,0.494785
431,3,30,0.494545
432,3,9,0.494440
433,5,15,0.494282
434,6,31,0.494230
435,30,13,0.493921
436,19,4,0.493436
437,19,28,0.492854
438,8,23,0.492837
439,29,0,0.492480
440,29,25,0.492392
441,12,29,0.492380
442,6,27,0.492194
443,5,18,0.492078
444,5,3,0.492041
445,26,19,0.491564
446,3,1,0.491226
447,3,14,0.490816
448,26,13,0.490792
449,3,8,0.490723
450,6,19,0.490424
451,15,3,0.490365
452,29,10,0.490182
453,23,27,0.489919
454,12,13,0.489426
455,18,4,0.489421
456,12,18,0.489398
457,19,13,0.489028
458,17,16,0.488730
459,2,15,0.488607
460,5,22,0.488428
461,19,17,0.488299
462,20,27,0.487865
463,7,10,0.487610
464,16,3,0.487530
465,6,14,0.486761
466,5,2,0.486755
467,4,11,0.486753
468,29,11,0.486031
469,30,26,0.485695
470,19,31,0.485606
471,28,17,0.485413
472,3,25,0.485134
473,25,16,0.484819
474,30,16,0.484700
475,28,23,0.484634
476,5,6,0.484633
477,27,7,0.484419
478,26,0,0.484345
479,22,15,0.484264
480,21,15,0.484232
481,10,29,0.484086
482,12,28,0.484016
483,23,2,0.483741
484,2,1,0.483617
485,15,6,0.483245
486,3,28,0.483079
487,26,6,0.482583
488,19,16,0.481924
489,5,14,0.481839
490,28,0,0.481802
491,20,20,0.481585
492,16,21,0.481157
493,17,10,0.480901
494,30,0,0.480783
495,3,23,0.480705
496,10,8,0.480681
497,22,5,0.480205
498,18,10,0.479777
499,23,25,0.479665
500,1,14,0.479646
501,23,8,0.479474
502,19,27,0.479210
503,5,24,0.479179
504,22,10,0.479105
505,19,1,0.479014
506,6,17,0.478561
507,7,9,0.478237
508,25,30,0.478147
509,10,16,0.478132
510,28,18,0.477914
511,7,19,0.477814
512,21,11,0.477804
513,21,22,0.477721
514,15,26,0.477624
515,23,17,0.477536
516,10,27,0.477130
517,20,6,0.476754
518,27,11,0.476402
519,18,27,0.475858
520,21,2,0.475785
521,3,22,0.475764
522,18,13,0.475693
523,30,11,0.475452
524,10,15,0.475415
525,1,28,0.475407
526,30,2,0.475219
527,7,12,0.475201
528,16,13,0.475069
529,6,7,0.475020
530,15,11,0.474784
531,26,10,0.474715
532,14,23,0.474566
533,16,10,0.474556
534,5,1,0.474013
535,27,5,0.473973
536,6,29,0.473874
537,7,0,0.473855
538,6,23,0.473790
539,20,13,0.473686
540,28,1,0.473603
541,3,27,0.473327
542,12,24,0.473322
543,28,11,0.473093
544,15,25,0.473090
545,26,29,0.473088
546,29,1,0.472858
547,18,24,0.472849
548,19,3,0.472678
549,8,21,0.472635
550,17,0,0.472165
551,23,19,0.472139
552,16,9,0.472120
553,11,19,0.471944
554,30,12,0.471784
555,9,27,0.471573
556,13,31,0.471393
557,16,8,0.471049
558,20,24,0.471043
559,26,16,0.471024
560,22,6,0.470967
561,12,23,0.470966
562,5,5,0.470612
563,10,12,0.470468
564,16,14,0.470416
565,21,16,0.470271
566,3,0,0.470209
567,11,8,0.469830
568,25,17,0.469829
569,11,16,0.469811
570,29,28,0.469108
571,10,31,0.468623
572,21,25,0.468537
573,22,13,0.468361
574,10,4,0.467914
575,28,28,0.467776
576,4,3,0.467486
577,13,30,0.467265
578,25,25,0.467208
579,15,17,0.467083
580,29,6,0.466956
581,11,10,0.466869
582,7,4,0.466862
583,5,19,0.466704
584,2,3,0.466486
585,23,20,0.466430
586,28,15,0.466399
587,19,25,0.466192
588,29,19,0.466188
589,28,8,0.466157
590,22,8,0.466002
591,0,14,0.465974
592,6,18,0.465844
593,5,27,0.465757
594,19,0,0.465752
595,31,8,0.465513
596,14,17,0.465490
597,6,4,0.465364
598,7,16,0.465339
599,28,29,0.465281
600,21,17,0.465276
601,24,3,0.464782
602,17,9,0.464492
603,19,24,0.464405
604,29,3,0.464181
605,21,26,0.464174
606,20,1,0.464132
607,20,30,0.463940
608,3,12,0.463806
609,29,7,0.463645
610,6,22,0.463390
611,19,20,0.463340
612,21,18,0.463187
613,29,2,0.462473
614,16,18,0.462383
615,12,25,0.462357
616,28,3,0.462336
617,6,11,0.461778
618,24,1,0.461721
619,18,21,0.461642
620,22,27,0.461587
621,4,26,0.460947
622,4,1,0.460947
623,24,26,0.460852
624,25,27,0.460826
625,18,3,0.460673
626,6,28,0.460497
627,23,9,0.460353
628,28,21,0.459714
629,26,28,0.459610
630,23,14,0.459503
631,17,2,0.459446
632,4,28,0.459336
633,29,15,0.459017
634,23,22,0.458966
635,15,24,0.458211
636,4,29,0.458208
637,12,3,0.457961
638,13,7,0.457859
639,15,13,0.457855
640,7,23,0.457600
641,12,26,0.457558
642,1,25,0.457239
643,6,1,0.457187
644,15,8,0.457107
645,27,30,0.456940
646,10,13,0.456435
647,15,29,0.456368
648,26,8,0.455813
649,17,29,0.455419
650,14,19,0.455371
651,23,11,0.455322
652,29,17,0.454784
653,25,26,0.454627
654,18,2,0.454523
655,26,27,0.454397
656,24,8,0.454362
657,9,15,0.453808
658,7,29,0.453695
659,21,1,0.453641
660,20,15,0.453630
661,29,4,0.453575
662,30,6,0.453444
663,23,18,0.453314
664,7,25,0.452820
665,17,21,0.452368
666,7,13,0.452163
667,28,2,0.452093
668,6,0,0.451949
669,23,26,0.451825
670,12,22,0.451720
671,16,11,0.451028
672,3,19,0.450790
673,24,4,0.450563
674,20,31,0.450360
675,8,24,0.450345
676,10,10,0.450122
677,7,3,0.450122
678,9,9,0.449968
679,19,6,0.449780
680,16,7,0.449742
681,3,29,0.449643
682,1,10,0.449468
683,19,5,0.449322
684,12,21,0.449256
685,0,23,0.448861
686,22,18,0.448856
687,7,18,0.448666
688,4,30,0.448498
689,1,31,0.448484
690,18,8,0.448483
691,14,21,0.448436
692,16,12,0.448391
693,21,13,0.447985
694,16,6,0.447708
695,11,9,0.447533
696,23,10,0.447289
697,26,2,0.447117
698,26,18,0.446960
699,20,26,0.446601
700,24,14,0.446594
701,24,2,0.446443
702,21,24,0.446439
703,8,25,0.446175
704,20,2,0.446165
705,24,9,0.446142
706,20,3,0.445939
707,7,14,0.445868
708,20,22,0.445815
709,23,3,0.445750
710,30,30,0.445235
711,17,31,0.445010
712,15,14,0.444727
713,11,17,0.444662
714,22,9,0.444634
715,20,5,0.444624
716,23,1,0.444614
717,12,9,0.443951
718,6,2,0.443948
719,30,4,0.443792
720,18,16,0.443739
721,23,21,0.443549
722,20,4,0.442923
723,18,9,0.442899
724,9,10,0.442537
725,12,31,0.442216
726,18,1,0.442170
727,26,26,0.442083
728,10,7,0.440991
729,24,0,0.440942
730,10,18,0.440789
731,11,30,0.440743
732,12,14,0.439996
733,3,13,0.439779
734,16,15,0.439477
735,14,24,0.439369
736,1,8,0.439106
737,8,0,0.438657
738,13,28,0.438595
739,16,19,0.438405
740,26,20,0.438118
741,24,10,0.437663
742,22,26,0.437651
743,29,5,0.437575
744,7,8,0.437177
745,7,15,0.437159
746,2,5,0.437014
747,10,26,0.436882
748,27,16,0.436644
749,18,28,0.436486
750,23,24,0.436445
751,30,15,0.436406
752,26,7,0.436305
753,7,30,0.436274
754,4,5,0.436259
755,15,9,0.435815
756,13,27,0.435617
757,21,23,0.435607
758,22,12,0.435505
759,9,25,0.435206
760,17,26,0.435189
761,19,29,0.434986
762,30,14,0.434892
763,18,29,0.434870
764,4,0,0.434485
765,18,19,0.434031
766,27,25,0.433195
767,20,16,0.433050
768,30,5,0.432877
769,21,8,0.432741
770,18,31,0.432441
771,2,19,0.432162
772,17,1,0.431871
773,20,11,0.431755
774,17,28,0.431632
775,9,22,0.431499
776,8,3,0.431463
777,29,13,0.431319
778,17,6,0.431247
779,20,25,0.431041
780,8,7,0.430639
781,12,27,0.430594
782,7,28,0.429884
783,9,6,0.429699
784,8,19,0.429693
785,27,1,0.429587
786,1,2,0.429466
787,9,5,0.429356
788,27,27,0.429256
789,22,29,0.428644
790,24,11,0.428562
791,6,20,0.428366
792,7,24,0.428359
793,18,5,0.428028
794,5,26,0.427971
795,6,25,0.427965
796,19,11,0.427779
797,7,22,0.427393
798,29,14,0.427202
799,27,3,0.427177
800,29,12,0.427172
801,10,1,0.426955
802,11,18,0.426942
803,15,23,0.426758
804,13,21,0.426753
805,18,20,0.426604
806,27,2,0.426533
807,22,28,0.426038
808,27,24,0.425940
809,8,13,0.425325
810,8,12,0.425259
811,27,26,0.424885
812,22,14,0.424664
813,26,5,0.424630
814,22,23,0.424488
815,26,4,0.424325
816,10,20,0.424227
817,11,0,0.424056
818,9,16,0.423818
819,11,4,0.423757
820,22,22,0.423341
821,17,23,0.422811
822,11,11,0.422665
823,14,25,0.422360
824,8,8,0.422015
825,26,25,0.421988
826,9,20,0.421700
827,24,6,0.420826
828,22,25,0.420614
829,9,26,0.420165
830,9,29,0.420054
831,16,5,0.419849
832,12,20,0.419310
833,9,4,0.419174
834,14,18,0.419022
835,11,12,0.418952
836,8,14,0.418476
837,11,21,0.418417
838,15,22,0.417997
839,0,9,0.417540
840,9,13,0.417537
841,27,0,0.417262
842,11,23,0.416992
843,20,18,0.416547
844,13,6,0.416287
845,9,19,0.415856
846,10,24,0.415823
847,9,8,0.415394
848,8,15,0.415259
849,7,31,0.415242
850,12,1,0.415202
851,26,24,0.415150
852,6,26,0.415003
853,12,30,0.414916
854,20,14,0.414901
855,21,27,0.414894
856,0,4,0.414445
857,14,29,0.414354
858,15,15,0.414320
859,18,23,0.412304
860,22,4,0.411981
861,11,14,0.411127
862,9,30,0.410931
863,30,8,0.410376
864,13,25,0.410032
865,17,25,0.409462
866,19,23,0.408537
867,15,21,0.408359
868,13,20,0.407681
869,9,31,0.407510
870,9,23,0.407315
871,15,20,0.407040
872,14,31,0.407013
873,14,27,0.406998
874,30,7,0.406104
875,15,19,0.405818
876,4,10,0.405730
877,10,19,0.405616
878,7,7,0.403102
879,12,11,0.403098
880,5,23,0.402527
881,12,4,0.402527
882,9,1,0.402508
883,20,19,0.402343
884,22,20,0.401782
885,14,3,0.400681
886,13,2,0.400615
887,5,21,0.400567
888,8,2,0.400492
889,14,12,0.400307
890,5,20,0.400147
891,16,1,0.400058
892,1,22,0.399876
893,6,5,0.399818
894,13,4,0.399786
895,16,27,0.399755
896,12,10,0.399426
897,16,2,0.399324
898,20,17,0.399033
899,21,3,0.398855
900,12,6,0.398520
901,27,17,0.398432
902,10,23,0.398365
903,10,22,0.398104
904,11,2,0.398012
905,12,7,0.397727
906,9,7,0.397553
907,27,19,0.397247
908,27,18,0.397098
909,11,28,0.397048
910,16,25,0.396697
911,14,13,0.396683
912,16,16,0.396525
913,14,2,0.396056
914,9,21,0.395781
915,9,24,0.395472
916,10,21,0.395432
917,0,19,0.394890
918,10,0,0.394773
919,9,18,0.394643
920,22,21,0.394431
921,9,2,0.393694
922,8,31,0.393124
923,14,15,0.393066
924,13,8,0.392634
925,19,14,0.392216
926,13,3,0.392151
927,13,26,0.391068
928,10,5,0.390527
929,16,26,0.389675
930,11,1,0.389660
931,13,1,0.388645
932,9,3,0.388164
933,0,30,0.387934
934,0,5,0.387781
935,20,0,0.387462
936,13,11,0.387211
937,13,13,0.385753
938,13,18,0.385185
939,10,28,0.385176
940,8,29,0.385062
941,0,15,0.384781
942,8,26,0.384580
943,11,6,0.382138
944,14,6,0.381968
945,9,17,0.381560
946,18,6,0.380631
947,13,15,0.380539
948,15,10,0.380409
949,14,1,0.379988
950,14,5,0.379550
951,11,25,0.377504
952,12,5,0.377034
953,14,0,0.376585
954,8,17,0.376161
955,1,9,0.375973
956,13,14,0.374632
957,11,27,0.374520
958,13,23,0.374513
959,8,28,0.374300
960,17,22,0.373876
961,11,15,0.373607
962,9,12,0.373467
963,13,12,0.372545
964,11,26,0.372043
965,14,20,0.371889
966,8,18,0.371241
967,17,24,0.370856
968,16,24,0.369775
969,6,21,0.369460
970,15,18,0.369336
971,8,27,0.369118
972,4,19,0.367796
973,11,24,0.367135
974,11,29,0.366945
975,14,28,0.366844
976,10,3,0.366285
977,14,22,0.366044
978,9,14,0.364955
979,8,16,0.363565
980,2,6,0.363218
981,12,8,0.362753
982,11,5,0.362353
983,6,3,0.362164
984,14,4,0.362063
985,11,20,0.361678
986,14,14,0.361564
987,0,21,0.361495
988,13,5,0.361002
989,13,9,0.360568
990,0,26,0.359389
991,0,13,0.357444
992,5,7,0.356955
993,13,19,0.356103
994,6,24,0.354342
995,14,16,0.354285
996,20,12,0.354257
997,14,7,0.351761
998,0,25,0.349863
999,0,8,0.349662
1000,7,26,0.348857
1001,7,6,0.348681
1002,13,16,0.348026
1003,18,22,0.342953
1004,10,17,0.338189
1005,7,21,0.337814
1006,14,30,0.337609
1007,11,22,0.337461
1008,11,3,0.334685
1009,13,0,0.333483
1010,0,27,0.332164
1011,13,10,0.328621
1012,17,27,0.328581
1013,0,28,0.326411
1014,13,17,0.325423
1015,8,30,0.325385
1016,10,6,0.324966
1017,11,13,0.323776
1018,9,0,0.318762
1019,0,22,0.316774
1020,8,9,0.314995
1021,9,28,0.313313
1022,11,7,0.312967
1023,16,0,0.309798
1024,8,10,0.300599
